Angle,19.9008,19.8811,19.9205,15.8019,18.8761,19.8614,16.5704,23.7239,15.3092,16.6493
NE_Raw_1,0.785145889,0.663129973,0.785145889,0.029177719,0.208222812,0.588859416,0.095490716,0.136604775,0.025198939,0.108753316
NE_Needle_1,0.642384106,0.637969095,0.6401766,0.033112583,0.227373068,0.584988962,0.114790287,0.174392936,0.033112583,0.08388521
NE_Rod_1,0.279279279,0.266891892,0.311936937,0.028153153,0.115990991,0.206081081,0.047297297,0.083333333,0.022522523,0.048423423
NE_Small_Square_1,0.67844523,0.558303887,0.770318021,0.045936396,0.173144876,0.416961131,0.088339223,0.084805654,0.045936396,0.081272085
NE_Raw_2,1.0,0.985355649,0.887029289,0.018828452,0.172942817,0.90167364,0.10111576,0.107391911,0.028591353,0.072524407
NE_Needle_2,0.889312977,0.950381679,0.633587786,0.026717557,0.198473282,1.0,0.129770992,0.122137405,0.034351145,0.103053435
NE_Rod_2,0.210762332,0.261584454,0.127055306,0.043348281,0.113602392,0.420029895,0.067264574,0.064275037,0.038863976,0.041853513
NE_Small_Square_2,0.566945607,0.807531381,0.387029289,0.043933054,0.165271967,0.958158996,0.075313808,0.077405858,0.050209205,0.060669456
