Angle,NE_Raw_1,NE_Needle_1,NE_Rod_1,NE_Small_Square_1,NE_Raw_2,NE_Needle_2,NE_Rod_2,NE_Small_Square_2
11.1512,0.018567639,0.08388521,0.027027027,0.077738516,0.022315202,0.072519084,0.047832586,0.069037657
11.1709,0.01193634,0.088300221,0.022522523,0.060070671,0.018131102,0.083969466,0.058295964,0.054393305
11.1906,0.021220159,0.081677704,0.037162162,0.074204947,0.018131102,0.061068702,0.067264574,0.039748954
11.2103,0.026525199,0.08388521,0.046171171,0.067137809,0.021617852,0.041984733,0.059790732,0.050209205
11.23,0.027851459,0.105960265,0.032657658,0.081272085,0.029986053,0.091603053,0.080717489,0.058577406
11.2497,0.026525199,0.116997792,0.056306306,0.060070671,0.032775453,0.06870229,0.07922272,0.071129707
11.2694,0.026525199,0.116997792,0.052927928,0.067137809,0.025801953,0.091603053,0.162929746,0.069037657
11.2891,0.034482759,0.123620309,0.060810811,0.056537102,0.041841004,0.106870229,0.228699552,0.083682008
11.3088,0.023872679,0.156732892,0.074324324,0.067137809,0.044630404,0.125954198,0.263079223,0.123430962
11.3285,0.031830239,0.17218543,0.066441441,0.056537102,0.049511855,0.122137405,0.346786248,0.135983264
11.3482,0.029177719,0.198675497,0.102477477,0.067137809,0.066945607,0.209923664,0.43348281,0.133891213
11.3679,0.041114058,0.3200883,0.127252252,0.060070671,0.086471409,0.202290076,0.417040359,0.177824268
11.3876,0.059681698,0.315673289,0.155405405,0.077738516,0.077405858,0.259541985,0.414050822,0.255230126
11.4073,0.050397878,0.388520971,0.231981982,0.155477032,0.106694561,0.297709924,0.257100149,0.20292887
11.427,0.068965517,0.426048565,0.331081081,0.151943463,0.117852162,0.305343511,0.155455904,0.190376569
11.4468,0.072944297,0.441501104,0.347972973,0.159010601,0.124128312,0.187022901,0.107623318,0.10041841
11.4665,0.091511936,0.353200883,0.397522523,0.151943463,0.117852162,0.217557252,0.053811659,0.089958159
11.4862,0.103448276,0.311258278,0.358108108,0.173144876,0.09553696,0.145038168,0.056801196,0.050209205
11.5059,0.111405836,0.348785872,0.34009009,0.141342756,0.069735007,0.122137405,0.047832586,0.050209205
11.5256,0.111405836,0.262693157,0.293918919,0.166077739,0.041841004,0.099236641,0.050822123,0.048117155
11.5453,0.096816976,0.205298013,0.13963964,0.187279152,0.025104603,0.057251908,0.040358744,0.043933054
11.565,0.129973475,0.143487859,0.095720721,0.151943463,0.021617852,0.080152672,0.044843049,0.064853556
11.5847,0.110079576,0.121412804,0.060810811,0.116607774,0.027894003,0.080152672,0.041853513,0.043933054
11.6044,0.115384615,0.068432671,0.038288288,0.113074205,0.021617852,0.083969466,0.052316891,0.048117155
11.6241,0.102122016,0.092715232,0.036036036,0.077738516,0.021617852,0.057251908,0.053811659,0.050209205
11.6438,0.100795756,0.079470199,0.029279279,0.088339223,0.018828452,0.076335878,0.044843049,0.058577406
11.6635,0.062334218,0.06401766,0.029279279,0.084805654,0.019525802,0.049618321,0.043348281,0.041841004
11.6832,0.049071618,0.097130243,0.03490991,0.070671378,0.025104603,0.08778626,0.056801196,0.056485356
11.7029,0.025198939,0.092715232,0.024774775,0.024734982,0.029288703,0.076335878,0.034379671,0.035564854
11.7226,0.034482759,0.068432671,0.025900901,0.053003534,0.031380753,0.076335878,0.052316891,0.054393305
11.7423,0.038461538,0.066225166,0.025900901,0.06360424,0.028591353,0.080152672,0.046337818,0.071129707
11.7621,0.034482759,0.066225166,0.028153153,0.091872792,0.039748954,0.099236641,0.053811659,0.081589958
11.7818,0.026525199,0.081677704,0.022522523,0.091872792,0.042538354,0.080152672,0.035874439,0.062761506
11.8015,0.037135279,0.079470199,0.032657658,0.06360424,0.048814505,0.053435115,0.035874439,0.066945607
11.8212,0.049071618,0.061810155,0.016891892,0.067137809,0.036959554,0.099236641,0.029895366,0.046025105
11.8409,0.035809019,0.081677704,0.025900901,0.060070671,0.033472803,0.061068702,0.038863976,0.064853556
11.8606,0.043766578,0.066225166,0.027027027,0.074204947,0.027894003,0.099236641,0.037369208,0.039748954
11.8803,0.033156499,0.050772627,0.018018018,0.053003534,0.030683403,0.045801527,0.028400598,0.048117155
11.9,0.039787798,0.066225166,0.022522523,0.081272085,0.023012552,0.06870229,0.023916293,0.058577406
11.9197,0.049071618,0.055187638,0.021396396,0.113074205,0.020920502,0.06870229,0.043348281,0.043933054
11.9394,0.038461538,0.035320088,0.019144144,0.06360424,0.028591353,0.049618321,0.037369208,0.041841004
11.9591,0.039787798,0.052980132,0.024774775,0.084805654,0.029288703,0.072519084,0.031390135,0.041841004
11.9788,0.059681698,0.039735099,0.018018018,0.060070671,0.018828452,0.064885496,0.032884903,0.048117155
11.9985,0.031830239,0.066225166,0.021396396,0.056537102,0.016736402,0.083969466,0.044843049,0.043933054
12.0182,0.026525199,0.052980132,0.029279279,0.06360424,0.016736402,0.083969466,0.044843049,0.046025105
12.0379,0.025198939,0.068432671,0.016891892,0.03180212,0.020920502,0.061068702,0.038863976,0.056485356
12.0577,0.025198939,0.072847682,0.021396396,0.060070671,0.025104603,0.080152672,0.041853513,0.062761506
12.0774,0.033156499,0.070640177,0.021396396,0.042402827,0.019525802,0.038167939,0.028400598,0.037656904
12.0971,0.025198939,0.070640177,0.029279279,0.035335689,0.020223152,0.08778626,0.032884903,0.039748954
12.1168,0.023872679,0.041942605,0.019144144,0.084805654,0.023012552,0.061068702,0.025411061,0.048117155
12.1365,0.014588859,0.057395143,0.01463964,0.045936396,0.025801953,0.045801527,0.034379671,0.046025105
12.1562,0.030503979,0.06401766,0.023648649,0.067137809,0.017433752,0.038167939,0.00896861,0.048117155
12.1759,0.031830239,0.072847682,0.015765766,0.042402827,0.026499303,0.057251908,0.034379671,0.043933054
12.1956,0.027851459,0.06401766,0.013513514,0.042402827,0.020223152,0.076335878,0.041853513,0.023012552
12.2153,0.021220159,0.070640177,0.01463964,0.067137809,0.025104603,0.06870229,0.031390135,0.037656904
12.235,0.021220159,0.068432671,0.025900901,0.053003534,0.026499303,0.057251908,0.023916293,0.046025105
12.2547,0.022546419,0.055187638,0.016891892,0.056537102,0.025104603,0.061068702,0.032884903,0.054393305
12.2744,0.027851459,0.052980132,0.018018018,0.067137809,0.020223152,0.049618321,0.028400598,0.039748954
12.2941,0.031830239,0.070640177,0.022522523,0.074204947,0.017433752,0.057251908,0.043348281,0.046025105
12.3138,0.023872679,0.055187638,0.021396396,0.042402827,0.018828452,0.076335878,0.038863976,0.050209205
12.3335,0.017241379,0.052980132,0.021396396,0.067137809,0.015341702,0.038167939,0.020926756,0.031380753
12.3532,0.021220159,0.061810155,0.016891892,0.056537102,0.017433752,0.064885496,0.02690583,0.050209205
12.373,0.023872679,0.057395143,0.013513514,0.042402827,0.019525802,0.06870229,0.022421525,0.023012552
12.3927,0.015915119,0.057395143,0.01463964,0.060070671,0.017433752,0.06870229,0.031390135,0.046025105
12.4124,0.029177719,0.06401766,0.023648649,0.045936396,0.015341702,0.045801527,0.035874439,0.052301255
12.4321,0.018567639,0.061810155,0.037162162,0.038869258,0.014644351,0.061068702,0.040358744,0.029288703
12.4518,0.030503979,0.052980132,0.016891892,0.038869258,0.017433752,0.053435115,0.035874439,0.054393305
12.4715,0.031830239,0.06401766,0.016891892,0.06360424,0.022315202,0.061068702,0.043348281,0.039748954
12.4912,0.023872679,0.052980132,0.022522523,0.045936396,0.020920502,0.053435115,0.050822123,0.056485356
12.5109,0.031830239,0.059602649,0.010135135,0.053003534,0.036959554,0.08778626,0.041853513,0.056485356
12.5306,0.019893899,0.033112583,0.029279279,0.070671378,0.031380753,0.049618321,0.038863976,0.041841004
12.5503,0.026525199,0.057395143,0.028153153,0.045936396,0.025801953,0.06870229,0.040358744,0.062761506
12.57,0.038461538,0.048565121,0.016891892,0.045936396,0.030683403,0.103053435,0.047832586,0.035564854
12.5897,0.018567639,0.061810155,0.019144144,0.077738516,0.024407252,0.083969466,0.020926756,0.050209205
12.6094,0.038461538,0.057395143,0.023648649,0.038869258,0.021617852,0.080152672,0.02690583,0.052301255
12.6291,0.045092838,0.04415011,0.028153153,0.053003534,0.026499303,0.06870229,0.035874439,0.039748954
12.6488,0.038461538,0.048565121,0.028153153,0.081272085,0.020920502,0.08778626,0.041853513,0.046025105
12.6686,0.030503979,0.057395143,0.021396396,0.077738516,0.024407252,0.057251908,0.040358744,0.039748954
12.6883,0.030503979,0.075055188,0.019144144,0.070671378,0.021617852,0.030534351,0.031390135,0.041841004
12.708,0.033156499,0.057395143,0.02027027,0.049469965,0.020920502,0.072519084,0.037369208,0.048117155
12.7277,0.049071618,0.072847682,0.025900901,0.074204947,0.020223152,0.045801527,0.034379671,0.035564854
12.7474,0.041114058,0.050772627,0.02027027,0.045936396,0.020223152,0.061068702,0.049327354,0.050209205
12.7671,0.029177719,0.08388521,0.021396396,0.067137809,0.015341702,0.030534351,0.040358744,0.025104603
12.7868,0.019893899,0.057395143,0.025900901,0.038869258,0.023012552,0.061068702,0.038863976,0.041841004
12.8065,0.035809019,0.046357616,0.022522523,0.053003534,0.027894003,0.083969466,0.035874439,0.062761506
12.8262,0.031830239,0.057395143,0.025900901,0.045936396,0.018828452,0.053435115,0.043348281,0.066945607
12.8459,0.029177719,0.066225166,0.019144144,0.049469965,0.020920502,0.049618321,0.02690583,0.064853556
12.8656,0.025198939,0.06401766,0.018018018,0.056537102,0.024407252,0.08778626,0.071748879,0.050209205
12.8853,0.031830239,0.06401766,0.021396396,0.042402827,0.034170153,0.038167939,0.085201794,0.048117155
12.905,0.041114058,0.048565121,0.036036036,0.045936396,0.036959554,0.045801527,0.09715994,0.062761506
12.9247,0.050397878,0.06401766,0.027027027,0.074204947,0.042538354,0.072519084,0.082212257,0.09623431
12.9444,0.046419098,0.097130243,0.029279279,0.042402827,0.043933054,0.118320611,0.101644245,0.117154812
12.9642,0.037135279,0.075055188,0.037162162,0.056537102,0.064853556,0.118320611,0.065769806,0.077405858
12.9839,0.058355438,0.090507726,0.033783784,0.109540636,0.054393305,0.095419847,0.059790732,0.115062762
13.0036,0.062334218,0.116997792,0.041666667,0.120141343,0.056485356,0.114503817,0.049327354,0.09832636
13.0233,0.055702918,0.110375276,0.033783784,0.088339223,0.059274756,0.110687023,0.053811659,0.058577406
13.043,0.071618037,0.099337748,0.041666667,0.130742049,0.048814505,0.080152672,0.064275037,0.060669456
13.0627,0.080901857,0.094922737,0.039414414,0.084805654,0.053695955,0.106870229,0.070254111,0.060669456
13.0824,0.083554377,0.077262693,0.036036036,0.084805654,0.044630404,0.072519084,0.074738416,0.062761506
13.1021,0.070291777,0.081677704,0.021396396,0.113074205,0.046025105,0.099236641,0.074738416,0.056485356
13.1218,0.090185676,0.077262693,0.03490991,0.113074205,0.042538354,0.095419847,0.056801196,0.060669456
13.1415,0.087533156,0.101545254,0.037162162,0.077738516,0.048814505,0.083969466,0.043348281,0.071129707
13.1612,0.068965517,0.092715232,0.031531532,0.109540636,0.046722455,0.099236641,0.044843049,0.058577406
13.1809,0.083554377,0.110375276,0.018018018,0.106007067,0.034170153,0.099236641,0.035874439,0.037656904
13.2006,0.055702918,0.090507726,0.027027027,0.070671378,0.050906555,0.08778626,0.055306428,0.039748954
13.2203,0.062334218,0.121412804,0.038288288,0.081272085,0.035564854,0.080152672,0.040358744,0.037656904
13.24,0.051724138,0.081677704,0.032657658,0.077738516,0.031380753,0.057251908,0.044843049,0.039748954
13.2597,0.043766578,0.057395143,0.031531532,0.045936396,0.020920502,0.06870229,0.050822123,0.050209205
13.2795,0.053050398,0.075055188,0.030405405,0.077738516,0.017433752,0.076335878,0.041853513,0.037656904
13.2992,0.043766578,0.06401766,0.027027027,0.06360424,0.020223152,0.083969466,0.043348281,0.062761506
13.3189,0.061007958,0.052980132,0.024774775,0.074204947,0.027196653,0.064885496,0.028400598,0.050209205
13.3386,0.049071618,0.059602649,0.021396396,0.060070671,0.027894003,0.072519084,0.056801196,0.041841004
13.3583,0.034482759,0.052980132,0.021396396,0.074204947,0.029986053,0.118320611,0.067264574,0.033472803
13.378,0.041114058,0.075055188,0.02027027,0.081272085,0.022315202,0.083969466,0.056801196,0.058577406
13.3977,0.047745358,0.079470199,0.027027027,0.081272085,0.027894003,0.08778626,0.103139013,0.058577406
13.4174,0.053050398,0.079470199,0.028153153,0.060070671,0.018828452,0.072519084,0.12406577,0.077405858
13.4371,0.039787798,0.06401766,0.037162162,0.017667845,0.036262204,0.080152672,0.173393124,0.09623431
13.4568,0.046419098,0.150110375,0.041666667,0.074204947,0.038354254,0.061068702,0.218236173,0.09623431
13.4765,0.047745358,0.116997792,0.037162162,0.084805654,0.060669456,0.13740458,0.213751868,0.146443515
13.4962,0.049071618,0.125827815,0.054054054,0.070671378,0.060669456,0.198473282,0.149476831,0.131799163
13.5159,0.055702918,0.156732892,0.057432432,0.077738516,0.069037657,0.20610687,0.103139013,0.112970711
13.5356,0.067639257,0.156732892,0.101351351,0.130742049,0.079497908,0.209923664,0.068759342,0.129707113
13.5553,0.066312997,0.185430464,0.078828829,0.09540636,0.089260809,0.190839695,0.055306428,0.089958159
13.5751,0.072944297,0.176600442,0.083333333,0.134275618,0.076011158,0.13740458,0.050822123,0.041841004
13.5948,0.074270557,0.161147903,0.092342342,0.134275618,0.067642957,0.083969466,0.031390135,0.062761506
13.6145,0.099469496,0.145695364,0.074324324,0.148409894,0.046025105,0.061068702,0.047832586,0.052301255
13.6342,0.082228117,0.119205298,0.047297297,0.098939929,0.032078103,0.045801527,0.035874439,0.056485356
13.6539,0.106100796,0.101545254,0.042792793,0.141342756,0.024407252,0.049618321,0.038863976,0.037656904
13.6736,0.110079576,0.08388521,0.031531532,0.074204947,0.028591353,0.095419847,0.032884903,0.041841004
13.6933,0.107427056,0.068432671,0.023648649,0.109540636,0.027894003,0.053435115,0.037369208,0.046025105
13.713,0.112732095,0.072847682,0.023648649,0.084805654,0.025801953,0.049618321,0.031390135,0.035564854
13.7327,0.090185676,0.055187638,0.030405405,0.09540636,0.019525802,0.076335878,0.037369208,0.046025105
13.7524,0.055702918,0.06401766,0.024774775,0.060070671,0.020223152,0.041984733,0.035874439,0.041841004
13.7721,0.034482759,0.077262693,0.019144144,0.084805654,0.021617852,0.08778626,0.052316891,0.043933054
13.7918,0.026525199,0.041942605,0.032657658,0.077738516,0.026499303,0.049618321,0.049327354,0.037656904
13.8115,0.030503979,0.079470199,0.033783784,0.053003534,0.029986053,0.053435115,0.062780269,0.079497908
13.8312,0.039787798,0.068432671,0.031531532,0.053003534,0.023012552,0.095419847,0.058295964,0.035564854
13.8509,0.034482759,0.094922737,0.024774775,0.045936396,0.029986053,0.049618321,0.082212257,0.079497908
13.8707,0.049071618,0.092715232,0.02027027,0.060070671,0.041143654,0.061068702,0.11509716,0.054393305
13.8904,0.034482759,0.086092715,0.033783784,0.074204947,0.043933054,0.114503817,0.159940209,0.071129707
13.9101,0.049071618,0.12803532,0.036036036,0.056537102,0.042538354,0.083969466,0.183856502,0.09832636
13.9298,0.043766578,0.14790287,0.045045045,0.070671378,0.058577406,0.122137405,0.289985052,0.125523013
13.9495,0.054376658,0.189845475,0.041666667,0.088339223,0.073919107,0.125954198,0.339312407,0.148535565
13.9692,0.049071618,0.216335541,0.063063063,0.070671378,0.110181311,0.152671756,0.289985052,0.154811715
13.9889,0.070291777,0.260485651,0.095720721,0.106007067,0.110878661,0.187022901,0.218236173,0.217573222
14.0086,0.057029178,0.273730684,0.100225225,0.113074205,0.130404463,0.244274809,0.162929746,0.127615063
14.0283,0.072944297,0.322295806,0.113738739,0.084805654,0.141562064,0.198473282,0.091180867,0.129707113
14.048,0.082228117,0.346578366,0.111486486,0.155477032,0.129707113,0.15648855,0.044843049,0.087866109
14.0677,0.112732095,0.271523179,0.144144144,0.130742049,0.10111576,0.187022901,0.040358744,0.052301255
14.0874,0.106100796,0.247240618,0.130630631,0.148409894,0.089260809,0.076335878,0.047832586,0.031380753
14.1071,0.112732095,0.178807947,0.093468468,0.151943463,0.061366806,0.099236641,0.038863976,0.041841004
14.1268,0.120689655,0.163355408,0.086711712,0.148409894,0.040446304,0.099236641,0.035874439,0.029288703
14.1465,0.112732095,0.154525386,0.051801802,0.180212014,0.039748954,0.076335878,0.034379671,0.048117155
14.1662,0.131299735,0.090507726,0.03490991,0.106007067,0.023012552,0.057251908,0.040358744,0.043933054
14.186,0.131299735,0.08388521,0.030405405,0.120141343,0.025104603,0.057251908,0.035874439,0.035564854
14.2057,0.131299735,0.068432671,0.015765766,0.102473498,0.022315202,0.076335878,0.035874439,0.023012552
14.2254,0.100795756,0.06401766,0.031531532,0.091872792,0.019525802,0.053435115,0.02690583,0.033472803
14.2451,0.072944297,0.061810155,0.022522523,0.06360424,0.018131102,0.064885496,0.037369208,0.031380753
14.2648,0.066312997,0.050772627,0.013513514,0.060070671,0.023709902,0.072519084,0.038863976,0.039748954
14.2845,0.051724138,0.059602649,0.015765766,0.042402827,0.013947001,0.038167939,0.025411061,0.023012552
14.3042,0.037135279,0.04415011,0.023648649,0.070671378,0.020223152,0.064885496,0.02690583,0.052301255
14.3239,0.038461538,0.037527594,0.015765766,0.042402827,0.018828452,0.034351145,0.028400598,0.039748954
14.3436,0.029177719,0.052980132,0.019144144,0.035335689,0.023709902,0.057251908,0.043348281,0.048117155
14.3633,0.022546419,0.052980132,0.019144144,0.053003534,0.019525802,0.06870229,0.028400598,0.052301255
14.383,0.038461538,0.050772627,0.025900901,0.038869258,0.017433752,0.034351145,0.025411061,0.020920502
14.4027,0.030503979,0.061810155,0.01463964,0.042402827,0.018131102,0.106870229,0.020926756,0.027196653
14.4224,0.022546419,0.052980132,0.031531532,0.067137809,0.011157601,0.08778626,0.031390135,0.035564854
14.4421,0.022546419,0.04415011,0.024774775,0.042402827,0.024407252,0.06870229,0.035874439,0.031380753
14.4618,0.027851459,0.048565121,0.01463964,0.038869258,0.022315202,0.053435115,0.031390135,0.035564854
14.4816,0.029177719,0.052980132,0.021396396,0.056537102,0.019525802,0.057251908,0.029895366,0.050209205
14.5013,0.037135279,0.072847682,0.012387387,0.060070671,0.018828452,0.041984733,0.035874439,0.023012552
14.521,0.026525199,0.041942605,0.01463964,0.024734982,0.022315202,0.041984733,0.038863976,0.037656904
14.5407,0.031830239,0.039735099,0.02027027,0.067137809,0.019525802,0.053435115,0.023916293,0.041841004
14.5604,0.035809019,0.041942605,0.02027027,0.038869258,0.015341702,0.064885496,0.023916293,0.031380753
14.5801,0.029177719,0.046357616,0.01463964,0.038869258,0.019525802,0.076335878,0.037369208,0.023012552
14.5998,0.031830239,0.061810155,0.011261261,0.042402827,0.023012552,0.049618321,0.031390135,0.035564854
14.6195,0.022546419,0.050772627,0.011261261,0.035335689,0.018828452,0.049618321,0.043348281,0.029288703
14.6392,0.049071618,0.035320088,0.013513514,0.074204947,0.029288703,0.06870229,0.02690583,0.025104603
14.6589,0.037135279,0.050772627,0.016891892,0.038869258,0.022315202,0.080152672,0.032884903,0.048117155
14.6786,0.035809019,0.055187638,0.025900901,0.077738516,0.009762901,0.076335878,0.019431988,0.027196653
14.6983,0.034482759,0.061810155,0.02027027,0.067137809,0.018828452,0.045801527,0.019431988,0.039748954
14.718,0.029177719,0.046357616,0.018018018,0.045936396,0.018828452,0.057251908,0.032884903,0.043933054
14.7377,0.043766578,0.030905077,0.019144144,0.067137809,0.011157601,0.041984733,0.038863976,0.025104603
14.7574,0.026525199,0.066225166,0.022522523,0.074204947,0.019525802,0.072519084,0.038863976,0.029288703
14.7771,0.025198939,0.057395143,0.018018018,0.053003534,0.016039052,0.053435115,0.025411061,0.043933054
14.7969,0.034482759,0.04415011,0.019144144,0.035335689,0.018828452,0.041984733,0.043348281,0.025104603
14.8166,0.021220159,0.039735099,0.02027027,0.056537102,0.020920502,0.061068702,0.02690583,0.046025105
14.8363,0.023872679,0.046357616,0.025900901,0.049469965,0.017433752,0.053435115,0.029895366,0.031380753
14.856,0.019893899,0.033112583,0.021396396,0.045936396,0.021617852,0.041984733,0.028400598,0.029288703
14.8757,0.035809019,0.030905077,0.013513514,0.060070671,0.018131102,0.045801527,0.031390135,0.033472803
14.8954,0.030503979,0.048565121,0.019144144,0.049469965,0.016039052,0.064885496,0.041853513,0.043933054
14.9151,0.027851459,0.048565121,0.015765766,0.06360424,0.013947001,0.030534351,0.020926756,0.037656904
14.9348,0.031830239,0.04415011,0.022522523,0.067137809,0.017433752,0.057251908,0.034379671,0.046025105
14.9545,0.022546419,0.035320088,0.019144144,0.060070671,0.024407252,0.061068702,0.029895366,0.035564854
14.9742,0.027851459,0.046357616,0.022522523,0.056537102,0.019525802,0.049618321,0.020926756,0.037656904
14.9939,0.022546419,0.037527594,0.02027027,0.060070671,0.013947001,0.064885496,0.038863976,0.029288703
15.0136,0.022546419,0.068432671,0.018018018,0.03180212,0.019525802,0.030534351,0.023916293,0.043933054
15.0333,0.018567639,0.046357616,0.018018018,0.049469965,0.023012552,0.064885496,0.035874439,0.029288703
15.053,0.022546419,0.039735099,0.015765766,0.053003534,0.015341702,0.053435115,0.050822123,0.046025105
15.0727,0.033156499,0.046357616,0.02027027,0.060070671,0.023012552,0.041984733,0.043348281,0.046025105
15.0925,0.031830239,0.035320088,0.011261261,0.045936396,0.025104603,0.038167939,0.038863976,0.023012552
15.1122,0.035809019,0.061810155,0.015765766,0.045936396,0.019525802,0.064885496,0.028400598,0.050209205
15.1319,0.034482759,0.04415011,0.019144144,0.060070671,0.034170153,0.06870229,0.043348281,0.037656904
15.1516,0.034482759,0.057395143,0.027027027,0.056537102,0.020223152,0.049618321,0.035874439,0.035564854
15.1713,0.021220159,0.068432671,0.019144144,0.06360424,0.024407252,0.049618321,0.040358744,0.033472803
15.191,0.047745358,0.050772627,0.022522523,0.056537102,0.027196653,0.072519084,0.019431988,0.039748954
15.2107,0.038461538,0.033112583,0.025900901,0.081272085,0.018131102,0.038167939,0.040358744,0.037656904
15.2304,0.034482759,0.037527594,0.011261261,0.060070671,0.024407252,0.076335878,0.032884903,0.025104603
15.2501,0.034482759,0.059602649,0.021396396,0.070671378,0.017433752,0.064885496,0.032884903,0.031380753
15.2698,0.027851459,0.046357616,0.018018018,0.049469965,0.022315202,0.057251908,0.023916293,0.046025105
15.2895,0.045092838,0.050772627,0.016891892,0.049469965,0.021617852,0.045801527,0.031390135,0.031380753
15.3092,0.025198939,0.033112583,0.022522523,0.045936396,0.028591353,0.034351145,0.038863976,0.050209205
15.3289,0.027851459,0.033112583,0.019144144,0.053003534,0.020920502,0.053435115,0.032884903,0.031380753
15.3486,0.019893899,0.052980132,0.025900901,0.067137809,0.018131102,0.057251908,0.034379671,0.027196653
15.3683,0.023872679,0.068432671,0.016891892,0.060070671,0.023709902,0.095419847,0.037369208,0.039748954
15.3881,0.021220159,0.057395143,0.025900901,0.060070671,0.016736402,0.053435115,0.034379671,0.050209205
15.4078,0.029177719,0.06401766,0.024774775,0.060070671,0.018131102,0.053435115,0.031390135,0.027196653
15.4275,0.034482759,0.059602649,0.025900901,0.067137809,0.020223152,0.038167939,0.041853513,0.037656904
15.4472,0.029177719,0.046357616,0.030405405,0.049469965,0.019525802,0.057251908,0.037369208,0.029288703
15.4669,0.031830239,0.048565121,0.016891892,0.060070671,0.026499303,0.064885496,0.029895366,0.033472803
15.4866,0.027851459,0.037527594,0.024774775,0.038869258,0.013947001,0.076335878,0.032884903,0.035564854
15.5063,0.037135279,0.026490066,0.02027027,0.042402827,0.020920502,0.057251908,0.038863976,0.018828452
15.526,0.029177719,0.01986755,0.02027027,0.049469965,0.019525802,0.041984733,0.029895366,0.025104603
15.5457,0.021220159,0.037527594,0.018018018,0.060070671,0.018828452,0.061068702,0.050822123,0.050209205
15.5654,0.021220159,0.028697572,0.021396396,0.049469965,0.024407252,0.049618321,0.040358744,0.056485356
15.5851,0.015915119,0.079470199,0.016891892,0.045936396,0.028591353,0.030534351,0.038863976,0.039748954
15.6048,0.022546419,0.06401766,0.021396396,0.056537102,0.028591353,0.049618321,0.038863976,0.064853556
15.6245,0.027851459,0.070640177,0.024774775,0.053003534,0.025104603,0.072519084,0.037369208,0.037656904
15.6442,0.029177719,0.061810155,0.023648649,0.056537102,0.028591353,0.064885496,0.029895366,0.054393305
15.6639,0.038461538,0.050772627,0.028153153,0.049469965,0.023709902,0.099236641,0.031390135,0.041841004
15.6836,0.026525199,0.052980132,0.018018018,0.074204947,0.022315202,0.06870229,0.038863976,0.050209205
15.7034,0.041114058,0.061810155,0.031531532,0.06360424,0.026499303,0.045801527,0.028400598,0.052301255
15.7231,0.021220159,0.041942605,0.028153153,0.084805654,0.026499303,0.08778626,0.041853513,0.058577406
15.7428,0.031830239,0.055187638,0.023648649,0.060070671,0.027894003,0.064885496,0.041853513,0.031380753
15.7625,0.039787798,0.04415011,0.021396396,0.053003534,0.017433752,0.072519084,0.034379671,0.020920502
15.7822,0.035809019,0.066225166,0.019144144,0.045936396,0.024407252,0.038167939,0.037369208,0.039748954
15.8019,0.029177719,0.033112583,0.028153153,0.045936396,0.018828452,0.026717557,0.043348281,0.043933054
15.8216,0.026525199,0.04415011,0.02027027,0.070671378,0.020223152,0.080152672,0.049327354,0.052301255
15.8413,0.049071618,0.035320088,0.018018018,0.06360424,0.023012552,0.049618321,0.044843049,0.041841004
15.861,0.034482759,0.046357616,0.015765766,0.049469965,0.018131102,0.041984733,0.052316891,0.046025105
15.8807,0.049071618,0.066225166,0.018018018,0.045936396,0.017433752,0.049618321,0.038863976,0.058577406
15.9004,0.023872679,0.048565121,0.016891892,0.045936396,0.024407252,0.076335878,0.049327354,0.041841004
15.9201,0.027851459,0.050772627,0.022522523,0.060070671,0.029986053,0.072519084,0.044843049,0.056485356
15.9398,0.042440318,0.06401766,0.023648649,0.077738516,0.020920502,0.057251908,0.046337818,0.043933054
15.9595,0.033156499,0.059602649,0.024774775,0.060070671,0.030683403,0.091603053,0.049327354,0.056485356
15.9792,0.033156499,0.081677704,0.029279279,0.028268551,0.026499303,0.045801527,0.043348281,0.048117155
15.999,0.046419098,0.08388521,0.022522523,0.028268551,0.042538354,0.057251908,0.070254111,0.052301255
16.0187,0.029177719,0.081677704,0.019144144,0.053003534,0.036959554,0.061068702,0.101644245,0.056485356
16.0384,0.041114058,0.072847682,0.036036036,0.067137809,0.043933054,0.106870229,0.150971599,0.064853556
16.0581,0.041114058,0.075055188,0.031531532,0.06360424,0.087168759,0.122137405,0.182361734,0.106694561
16.0778,0.045092838,0.094922737,0.031531532,0.053003534,0.088563459,0.122137405,0.246636771,0.144351464
16.0975,0.058355438,0.105960265,0.042792793,0.060070671,0.123430962,0.129770992,0.291479821,0.175732218
16.1172,0.074270557,0.141280353,0.061936937,0.084805654,0.144351464,0.202290076,0.254110613,0.213389121
16.1369,0.110079576,0.185430464,0.073198198,0.106007067,0.174337517,0.251908397,0.182361734,0.223849372
16.1566,0.115384615,0.176600442,0.084459459,0.109540636,0.19735007,0.263358779,0.136023916,0.184100418
16.1763,0.136604775,0.227373068,0.100225225,0.16254417,0.205020921,0.27480916,0.077727952,0.142259414
16.196,0.137931034,0.242825607,0.106981982,0.141342756,0.183403068,0.213740458,0.089686099,0.135983264
16.2157,0.157824934,0.198675497,0.105855856,0.183745583,0.159693166,0.236641221,0.040358744,0.079497908
16.2354,0.149867374,0.196467991,0.103603604,0.236749117,0.124825662,0.129770992,0.032884903,0.069037657
16.2551,0.171087533,0.169977925,0.079954955,0.166077739,0.087168759,0.06870229,0.058295964,0.033472803
16.2748,0.209549072,0.123620309,0.06981982,0.197879859,0.061366806,0.110687023,0.059790732,0.048117155
16.2945,0.201591512,0.099337748,0.043918919,0.169611307,0.041841004,0.06870229,0.068759342,0.062761506
16.3143,0.210875332,0.079470199,0.041666667,0.180212014,0.036959554,0.061068702,0.062780269,0.064853556
