id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
155,6.114,7.201,5.945,1.211,29.3553,7.9997,7.5333,0.0479,-1.6053,8.635,17.9082,26.5432,6.691,130.18,50.46,87.917,0.575,8.398,0.2085,550.3532,4.9685,3.977,-0.2809,-1.3588,9.2919,9.6624,19.3457,6.2694,88.7178,0.5035,84.7315,0.1842,46.5116,-0.0429,-0.0165
156,7.653,10.531,6.028,1.747,45.9991,9.2375,8.3785,0.3818,-1.2109,9.078,22.4035,31.4815,8.0752,24.17,60.21,88.207,0.595,173.352,0.1537,991.7106,4.9778,3.9807,-0.2202,-1.2851,9.5403,9.7947,19.5799,6.6604,88.785,0.537,96.0696,0.1762,47.9968,0.0258,0.0876
157,4.114,4.836,3.833,1.262,13.2907,13.3111,12.3808,-0.1802,-1.7052,15.9966,15.4849,31.4815,10.9789,100.59,51.6,89.165,0.328,59.832,0.1859,569.3255,4.9776,3.9882,-0.2848,-1.9319,9.5668,9.6436,19.5125,7.0038,88.9645,0.6432,100.9088,0.1776,45.6379,-0.2668,-0.7147
158,1.853,2.697,1.345,2.006,2.6978,7.5354,7.2198,-0.2199,-1.7441,8.8472,12.2639,21.1111,6.0981,175.85,63.5,88.445,0.522,26.2,0.1473,69.985,4.9429,3.9506,-0.4129,-1.2157,8.8757,9.34,18.7512,5.9215,88.1466,0.4971,73.1889,0.2808,40.5561,-0.1971,0.3133
159,1.07,1.878,0.801,2.344,0.8993,6.9962,6.6733,0.6058,-1.4387,5.4089,15.9492,21.358,8.7092,37.79,66.89,88.835,0.323,120.267,0.3314,29.5889,4.933,3.9434,-0.3694,-0.8908,8.8957,9.3417,18.7065,5.9229,87.7295,0.717,80.1001,0.2674,42.131,-0.1501,0.2252
160,9.068,12.528,6.957,1.801,64.5786,11.7712,10.5936,0.2141,-1.4823,12.4344,19.0471,31.4815,10.3573,102.4,60.96,88.862,0.408,11.069,0.2435,2094.4763,4.9852,3.9842,-0.2724,-1.3133,9.7839,9.8019,19.7597,7.2806,88.9186,0.6174,83.6413,0.2419,47.398,-0.2477,-0.047
161,11.703,14.826,9.79,1.514,107.5751,9.1986,8.416,0.0189,-1.4622,10.5071,20.9744,31.4815,7.5164,43.49,56.56,88.247,0.545,150.678,0.0737,2355.5876,4.9729,3.9772,-0.2263,-1.5734,9.5032,9.7254,19.4874,6.6043,88.7468,0.5498,96.8547,0.1648,46.0065,0.0498,0.0825
162,4.264,4.767,4.203,1.134,14.2814,4.6016,4.3428,-0.4183,-1.6549,5.9042,7.923,13.8272,3.438,150.89,48.59,86.198,0.908,161.939,0.1241,147.4052,4.6628,3.9276,-0.3012,-1.5785,5.9225,7.7652,14.0535,3.6872,87.4433,0.7917,84.0906,0.1684,41.7554,-0.1199,-0.0469
163,4.135,4.772,3.942,1.211,13.4278,6.3252,6.1322,-0.0804,-1.8105,6.9041,11.3675,18.2716,5.5315,101.45,50.44,87.576,0.663,159.351,0.0412,215.8882,4.9296,3.9771,-0.2714,-1.7329,8.1327,9.2428,17.9043,5.1762,88.7198,0.5056,109.0347,0.1478,45.3255,-0.0625,-0.6246
164,2.268,2.69,2.055,1.309,4.039,6.4862,5.4337,-0.7967,-0.9044,10.6496,9.3504,20.0,3.9194,2.16,52.62,88.123,0.708,50.797,0.2933,84.4121,4.9837,3.9872,-0.3681,-1.6462,9.436,9.7373,19.4947,6.3816,89.277,0.2442,83.2819,0.2032,46.5817,-0.0951,0.0094
