id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
121,0.847,1.292,0.591,2.185,0.5639,3.7304,3.5476,-0.5281,-1.6337,4.9367,4.9399,9.8765,2.7685,101.06,65.41,87.366,0.812,8.525,0.4737,8.3085,3.5838,3.4807,-0.2426,-1.4828,4.3965,4.685,9.0972,3.304,87.4659,0.7734,93.0328,0.3382,5.93,0.085,-0.1604
122,0.457,0.727,0.314,2.319,0.1638,3.8773,3.6817,-0.6134,-1.5926,5.2825,3.7299,9.0123,2.8255,1.73,66.67,86.503,0.654,89.167,0.4826,1.9855,3.7927,3.5789,-0.1509,-1.631,4.2395,5.1236,9.3098,3.4583,87.4331,0.5806,80.2251,0.323,7.2632,-0.0854,0.6066
123,0.493,0.611,0.522,1.171,0.1905,3.9235,3.8815,0.0694,-1.8883,3.8815,6.6741,10.5556,3.8815,148.77,49.51,88.05,0.768,16.103,0.7981,3.7644,3.9753,3.7703,0.0164,-1.9108,4.0177,6.0162,9.8757,3.8771,88.5644,0.2776,60.8143,0.5077,3.7998,-0.376,0.2851
124,0.87,1.308,0.615,2.127,0.5944,4.1265,3.8705,-0.5181,-1.5629,5.5293,6.1373,11.6667,2.9773,95.94,64.82,87.429,0.877,178.485,0.5452,9.8971,4.182,3.8182,-0.1399,-1.9447,4.5121,6.4098,10.7802,3.6398,89.0935,0.307,111.7585,0.5365,8.1307,-0.1038,-0.8235
125,0.812,1.044,0.685,1.523,0.5182,3.7765,3.7634,0.0058,-1.9723,3.7915,4.9739,8.7654,3.7357,159.05,56.71,86.13,0.965,70.487,0.2027,5.3597,3.5604,3.5595,-0.1644,-1.4934,4.2726,4.5252,8.8325,3.4189,87.6725,0.47,102.5332,0.2968,5.7033,-0.3852,0.2785
126,0.579,1.022,0.556,1.837,0.2629,3.8633,3.7974,0.3541,-1.8436,3.2634,6.1811,9.4444,4.5403,119.79,61.44,87.178,0.548,18.981,0.1888,3.8717,3.9599,3.7666,-0.0356,-1.8866,4.0943,6.2711,10.2184,3.8122,88.6404,0.3582,87.2192,0.5321,5.9508,-0.3066,-0.4468
127,0.483,0.6,0.395,1.518,0.1829,4.0176,3.7071,-0.7606,-1.3663,5.8977,4.1023,10.0,2.7031,74.34,56.62,87.04,0.713,10.101,0.2635,2.4597,4.1559,3.7694,-0.4168,-1.5303,5.3057,5.1949,10.5383,3.3315,88.4872,0.5052,85.3044,0.3732,6.2151,0.426,-0.2838
128,0.557,0.759,0.594,1.278,0.2439,3.7645,3.7446,0.0894,-1.9538,3.6345,5.0075,8.642,3.8616,135.58,51.95,86.561,0.925,169.842,0.3638,2.8869,3.4263,3.4911,-0.171,-1.2787,4.228,4.2979,8.591,3.29,86.9975,0.6425,111.5327,0.2352,8.9017,-0.341,0.3949
129,0.881,1.426,1.023,1.395,0.6097,4.1271,4.0365,0.3748,-1.7664,3.4996,7.9202,11.4198,4.7682,139.47,54.36,88.183,0.501,7.485,0.0691,12.9692,4.2213,3.8331,-0.1154,-2.0096,4.4057,6.5792,10.8762,3.9684,88.9881,0.1837,94.7396,0.4076,8.1372,-0.7083,0.1332
130,0.451,0.648,0.335,1.935,0.16,3.8969,3.492,-0.7142,-1.2238,5.82,5.9084,11.7284,2.4943,104.45,62.67,88.338,0.461,22.809,0.5324,3.6311,4.0828,3.7987,-0.0061,-1.7018,4.2846,6.7177,10.8406,4.0015,88.5328,0.3943,69.4919,0.6121,6.3861,-0.2843,-0.3972
131,3.554,4.755,2.815,1.689,9.9223,6.0519,5.0406,-0.9138,-0.8554,10.1136,5.6271,15.7407,3.4449,78.17,59.37,88.074,0.765,164.061,0.2889,195.1443,4.9035,3.9599,-0.9003,-0.6567,8.6125,6.5528,15.6132,3.8253,89.5543,0.1596,120.2463,0.1539,42.4575,0.3509,-0.6979
132,1.196,1.485,1.025,1.448,1.1241,4.3011,4.1641,-0.2196,-1.7777,4.9929,7.2293,12.2222,3.5712,40.12,55.38,87.961,0.96,142.825,0.4726,22.9059,4.4594,3.8595,-0.3664,-1.3518,5.5998,6.6997,12.3466,3.4895,88.2963,0.5057,81.4406,0.3894,17.4517,0.4498,-0.0534
133,3.514,4.457,2.921,1.526,9.6975,6.1597,5.2578,-1.0282,-0.7814,10.4829,5.2579,15.7407,3.7098,105.68,56.76,87.532,1.027,70.002,0.0353,165.8773,4.9266,3.9716,-0.7946,-0.4704,8.6782,7.1188,16.0736,4.2075,89.4698,0.1779,98.0713,0.1423,47.207,0.0028,-0.7052
134,0.418,0.959,0.244,3.928,0.1372,3.2963,2.9472,1.0035,-0.9835,2.038,5.925,7.963,5.3214,145.2,75.72,84.986,1.036,117.935,0.1873,1.066,3.4202,3.4555,-0.107,-1.4628,3.9791,4.4952,8.5073,3.4058,87.3687,0.5962,108.0931,0.3052,6.0124,-0.293,0.1638
135,0.707,1.212,0.612,1.981,0.3925,3.7627,3.5402,0.7206,-1.4376,2.6682,7.27,9.9383,5.2588,140.24,63.21,87.595,0.715,34.341,0.5063,6.5858,3.8619,3.7206,-0.0388,-1.8165,4.0735,5.6165,9.5897,3.8356,88.4484,0.3262,83.4465,0.4863,3.4378,-0.3589,-0.1191
136,2.643,2.909,2.563,1.135,5.487,4.527,4.1896,-0.468,-1.4835,6.0639,9.6768,15.7407,3.2004,13.91,48.62,87.574,1.182,20.207,0.1376,102.7874,4.8134,3.9473,-0.4517,-2.0514,6.2338,7.894,14.1504,3.4857,88.8123,0.227,71.1825,0.1513,44.6873,0.2515,0.75
137,0.583,1.167,0.31,3.761,0.2667,4.6621,4.5803,0.37,-1.8478,3.8932,6.5389,10.4321,5.5618,115.55,75.11,87.346,0.627,28.049,0.7639,4.0112,4.0738,3.7857,-0.1241,-1.7123,4.4914,5.7414,10.2158,3.84,88.6914,0.3307,84.0606,0.5165,3.4242,-0.0908,-0.2636
138,1.792,2.167,1.555,1.394,2.5225,5.5439,5.2047,-0.4333,-1.6022,7.2086,8.5321,15.7407,4.0726,103.46,54.34,88.338,0.484,24.948,0.2708,57.4684,4.9197,3.9795,-0.4375,-1.3123,7.7148,8.4875,16.2124,4.3692,89.4392,0.1415,83.8491,0.317,46.3264,-0.2083,-0.6229
139,0.836,1.125,0.661,1.703,0.5487,4.9874,4.7208,-0.5169,-1.6158,6.6091,6.6625,13.2716,3.6717,121.31,59.58,87.974,0.755,13.004,0.5853,10.6392,4.6505,3.9201,-0.2544,-1.6742,5.8121,6.7953,12.5558,4.1288,89.2275,0.1458,69.3633,0.5026,8.0626,-0.2747,-0.1137
140,0.526,1.034,0.412,2.511,0.2172,4.6122,4.5824,0.1306,-1.9444,4.3642,6.0062,10.3704,4.8236,9.98,68.29,87.842,0.538,24.772,0.5309,3.8947,4.245,3.8098,-0.1763,-1.6287,4.8345,5.9195,10.6985,3.8002,88.5011,0.283,68.0683,0.4062,5.6105,-0.0727,0.5465
141,0.54,0.873,0.431,2.025,0.2286,3.7154,3.6915,0.1966,-1.9422,3.3838,5.0112,8.3951,4.0606,150.77,63.71,85.209,1.136,130.997,0.2941,1.84,3.7457,3.6366,-0.155,-1.8145,4.1751,4.8439,8.9843,3.5369,88.4905,0.326,110.7062,0.3364,4.2885,-0.3842,0.0897
142,1.246,1.495,1.092,1.37,1.2193,4.1947,3.2855,-0.6464,-0.5213,6.9929,8.7479,15.7407,2.173,118.87,53.87,88.639,0.699,178.429,0.5622,34.6996,4.648,3.9323,-0.2514,-2.2756,5.391,8.0687,13.4743,3.6126,89.4979,0.2462,127.2243,0.4283,36.0137,-0.1833,-0.944
143,0.9,1.342,0.684,1.962,0.6363,3.6501,3.6206,-0.1423,-1.9435,3.9544,4.7493,8.7037,3.3388,108.65,62.99,86.644,1.007,17.032,0.3512,7.4233,3.6752,3.5064,-0.2257,-1.6068,4.3562,4.9152,9.2384,3.352,87.9709,0.6661,106.0246,0.3759,5.8957,-0.0028,-0.4171
144,0.619,0.692,0.594,1.166,0.301,3.715,3.6242,-0.3716,-1.8213,4.5132,4.1288,8.642,3.0278,163.74,49.38,85.899,1.226,24.259,0.4697,3.0691,3.7647,3.707,-0.0584,-1.618,4.1099,5.3641,9.4498,3.6898,88.0493,0.3758,79.3341,0.3787,5.3589,-0.4071,0.4255
145,1.311,1.441,1.334,1.081,1.3489,6.8586,6.427,-0.3301,-1.6942,8.5542,7.1865,15.7407,5.147,174.93,47.22,87.927,1.03,16.04,0.0213,24.134,4.8621,3.9605,-0.4869,-1.2968,7.5042,6.7918,14.4035,4.2659,89.3418,0.0942,76.2264,0.2311,27.9861,-0.17,0.5856
146,1.783,2.002,1.749,1.145,2.4958,4.8748,4.7389,-0.2599,-1.8139,5.7071,8.2435,13.9506,4.0516,177.04,48.86,88.141,0.677,16.162,0.2979,51.0085,4.7494,3.9234,-0.3167,-1.3078,6.1514,8.141,14.363,3.9053,87.9726,0.4564,73.2914,0.2306,45.1208,-0.2525,0.543
147,0.927,1.032,0.868,1.189,0.6744,5.6343,5.4706,-0.2161,-1.8184,6.4883,8.7586,15.2469,4.7288,27.64,49.93,88.875,0.362,129.384,0.5029,21.711,4.6059,3.8971,-0.5073,-1.2175,6.2939,6.4666,12.7749,3.5355,88.612,0.3853,74.0229,0.2821,20.0981,0.4156,0.3082
