id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
237,1.288,2.017,1.115,1.809,1.3032,3.7306,3.6807,0.2104,-1.8549,3.4378,6.6856,10.1235,3.9605,170.27,61.07,87.728,0.798,13.118,0.4589,22.4079,4.0769,3.8365,-0.0666,-1.6162,4.3753,6.8527,11.139,3.7362,88.9619,0.3488,36.8461,0.4721,13.9099,-0.4292,0.3578
238,1.09,1.45,0.858,1.69,0.9335,3.5999,3.4152,-0.3984,-1.6555,4.5731,5.6121,10.1852,2.7252,104.94,59.38,87.699,0.851,6.844,0.4017,15.5996,3.966,3.7967,-0.2277,-1.2665,4.7326,6.3008,11.0369,3.5628,88.0813,0.52,46.816,0.4554,13.1166,-0.4939,-0.5844
239,0.71,0.966,0.544,1.774,0.3963,4.7442,4.5932,-0.4436,-1.7608,5.9712,5.6337,11.6049,3.732,142.76,60.59,87.287,0.713,61.355,0.6018,5.7728,4.4156,3.8985,-0.4237,-1.4844,5.6537,5.8339,11.5538,3.6406,88.7013,0.3375,37.9469,0.3679,9.6409,-0.337,0.0527
240,1.852,3.21,1.206,2.663,2.6939,5.6508,5.4681,-0.337,-1.7732,6.8556,8.5765,15.4321,4.5478,77.69,69.42,87.366,1.073,72.306,0.2551,42.7354,4.8005,3.9288,-0.5259,-1.0529,7.2808,7.278,14.6209,4.1508,88.2189,0.3941,85.6717,0.2849,39.326,0.0868,-0.7326
241,1.403,3.015,0.681,4.427,1.547,4.8985,4.0279,-1.094,-0.4997,8.7161,6.8395,15.5556,2.6191,85.11,77.27,88.041,0.64,20.376,0.293,30.4681,4.7763,3.9327,-0.5426,-1.1613,7.2098,7.1865,14.4491,4.0896,88.2307,0.3102,74.297,0.3199,36.332,0.0678,-0.8298
242,0.937,1.053,0.865,1.217,0.6897,3.1961,2.6941,-1.1331,-0.5799,5.6245,3.3261,8.9506,1.7713,71.84,50.6,86.491,0.811,148.755,0.2884,7.8373,3.705,3.5317,-0.236,-1.2921,4.513,5.1275,9.6264,3.4299,86.7526,0.7371,122.0335,0.4225,5.8487,0.1699,-0.7339
243,0.727,1.133,0.533,2.127,0.4153,5.1122,5.0644,-0.0957,-1.9359,5.4375,6.5995,12.037,4.7391,34.16,64.82,88.067,0.521,134.487,0.6676,8.4906,4.6425,3.8888,-0.5641,-1.6083,6.3819,6.079,12.4739,3.6101,88.6341,0.3827,111.9725,0.3111,12.7769,0.6054,-0.0696
244,0.978,1.083,0.912,1.188,0.7506,3.5407,2.6179,-1.5188,0.6799,7.549,4.6732,12.2222,1.6311,88.03,49.91,87.87,0.782,156.733,0.1253,13.5782,4.1295,3.6688,-0.3952,-0.9082,5.3411,6.1773,11.5341,3.3282,86.7833,0.7845,139.4373,0.3473,20.435,0.1971,-0.7492
245,0.737,1.079,0.544,1.984,0.4268,4.8309,4.792,-0.1775,-1.9425,5.3129,5.4279,10.7407,4.3641,157.79,63.25,86.876,0.814,64.903,0.4614,5.4396,4.3898,3.8703,-0.3587,-1.755,5.4103,5.4601,10.9358,3.6358,88.8099,0.3633,66.102,0.3178,7.1944,-0.2746,0.6339
246,2.874,4.162,2.202,1.89,6.4891,5.8393,5.6846,-0.0815,-1.7895,6.3703,9.3705,15.7407,5.1321,85.38,62.11,87.721,0.984,72.539,0.161,117.4042,4.8675,3.9582,-0.6183,-1.1892,7.7338,7.7702,15.5213,4.1449,88.7635,0.2774,80.6399,0.2011,45.8444,-0.0492,-0.6561
247,0.747,1.076,0.56,1.92,0.4382,3.4278,3.2621,-0.5196,-1.6478,4.5168,4.2486,8.7654,2.553,171.68,62.49,86.924,0.516,29.437,0.0466,5.5927,3.9498,3.7174,-0.2738,-1.6557,4.6512,5.1304,9.7626,3.4238,88.0988,0.4857,57.8611,0.3065,7.0018,-0.3474,0.5145
248,0.517,0.89,0.327,2.724,0.2096,4.195,4.1723,-0.0699,-1.9617,4.381,5.2487,9.6296,3.9827,77.19,69.84,87.206,0.685,2.747,0.3961,2.804,4.3003,3.8724,-0.2387,-2.0645,4.9251,6.0154,10.8737,3.681,88.9619,0.182,40.8046,0.5039,5.4302,0.045,-0.6413
249,0.727,0.815,0.7,1.165,0.4153,3.3275,3.3098,-0.0485,-1.9601,3.4409,4.3986,7.8395,3.1884,12.55,49.36,86.104,1.02,137.523,0.2004,4.1786,3.6479,3.6214,-0.0741,-1.6528,3.9417,5.5524,9.4249,3.5253,87.9759,0.6522,70.8941,0.3561,9.5653,-0.2098,0.4597
250,3.031,3.812,2.659,1.433,7.2131,5.4785,5.2628,-0.1396,-1.757,6.2112,9.5295,15.7407,4.5781,115.38,55.1,88.156,0.782,81.155,0.0835,157.0759,4.8616,3.9869,-0.3997,-2.4059,7.0825,8.803,15.9928,4.0079,89.6927,0.0672,65.5633,0.1262,49.2692,-0.7082,-0.5183
251,0.4,0.674,0.258,2.614,0.1257,5.0593,5.0215,0.0472,-1.9282,5.0215,7.6945,12.716,5.0215,77.24,69.07,88.36,0.527,166.774,0.8186,2.8832,4.6089,3.8889,-0.4183,-2.0499,5.9627,6.1764,12.0197,3.7241,88.7015,0.1979,130.4992,0.4565,6.2547,0.6179,-0.7393
252,2.404,2.786,2.372,1.174,4.5382,4.8661,4.6114,-0.4325,-1.6517,6.257,9.0517,15.3086,3.6512,96.51,49.58,87.565,0.919,35.974,0.1219,75.9048,4.6941,3.9486,-0.4267,-1.6017,6.4214,8.2764,14.8601,3.6126,88.9212,0.2086,102.8532,0.1994,47.7831,-0.2836,-0.7802
253,1.481,2.13,1.046,2.036,1.7223,4.814,4.0307,-1.0914,-0.5979,8.4298,6.8789,15.3086,2.6544,78.05,63.85,88.095,0.662,168.403,0.491,34.367,4.7503,3.9264,-0.536,-1.1329,6.9301,7.3321,14.268,3.7956,88.3366,0.3664,108.6691,0.3609,32.7527,-0.0112,-0.7572
254,1.296,1.673,1.044,1.602,1.3184,3.3595,3.0771,-0.587,-1.3949,4.7261,6.385,11.1111,2.2811,160.53,58.03,87.345,0.934,16.288,0.2884,19.7894,3.8182,3.6548,-0.1674,-1.3059,4.3664,5.8538,10.2133,3.5188,87.8489,0.7222,64.5952,0.3283,15.1651,-0.1641,0.3978
255,0.521,0.897,0.406,2.207,0.2134,5.0636,5.0236,-0.1239,-1.9426,5.4422,6.2862,11.7284,4.6647,6.58,65.62,87.636,0.736,163.506,0.7227,3.4445,4.6417,3.8867,-0.2956,-2.2522,5.6468,6.0396,11.6339,3.8298,89.0803,0.274,129.1726,0.4221,3.4736,0.5035,0.4412
256,1.725,2.082,1.528,1.363,2.3358,5.0492,4.6602,-0.7133,-1.398,7.3069,6.4585,13.7654,3.421,74.44,53.73,87.457,0.959,7.347,0.1962,36.5179,4.7662,3.9542,-0.4735,-1.4897,6.6917,7.5527,14.2117,3.8444,89.1027,0.2186,49.1885,0.3384,33.5609,-0.1312,-0.3307
257,1.395,2.38,1.123,2.118,1.528,3.8562,3.7348,0.4936,-1.6862,3.0694,7.2393,10.3086,4.7686,138.96,64.73,87.611,0.901,28.044,0.1947,24.8915,3.7368,3.6592,-0.1371,-1.1033,4.3152,6.5277,10.8657,3.5312,87.4559,0.805,95.6736,0.3386,24.6759,-0.1685,-0.3049
258,1.955,2.683,1.516,1.77,3.0026,4.1497,3.65,-1.0133,-0.9113,6.8358,4.4605,11.2963,2.4897,86.36,60.53,86.537,1.085,134.57,0.0711,35.4718,4.587,3.8996,-0.6019,-1.7614,6.4266,6.7045,13.0768,3.3784,88.0112,0.2524,137.0956,0.2722,32.1413,0.4545,-0.9261
259,0.457,1.064,0.242,4.397,0.1638,4.8017,4.5656,0.6468,-1.4972,3.5576,8.9733,12.5309,6.3706,66.64,77.19,88.705,0.24,164.854,0.7812,4.7066,4.491,3.8236,-0.1723,-1.844,5.2615,6.4501,11.6711,3.9524,88.3968,0.3449,127.8755,0.5503,5.3609,0.4936,-0.5392
260,0.435,0.657,0.298,2.202,0.1486,4.8456,4.5889,-0.581,-1.5886,6.5556,5.9753,12.5309,3.5299,70.3,65.58,87.82,0.833,175.256,0.3184,2.5879,4.5524,3.8376,-0.3347,-1.9289,5.6778,6.3035,11.8866,3.7317,88.384,0.2896,139.9624,0.4629,7.7644,0.6377,-0.7356
261,0.483,0.663,0.36,1.844,0.1829,5.046,4.6919,-0.6182,-1.4895,7.0379,6.1103,13.1481,3.5189,54.56,61.53,88.562,0.408,156.302,0.2886,4.8119,4.6531,3.899,-0.4436,-2.1437,6.0845,6.161,12.1239,3.6831,88.9467,0.1839,143.0176,0.4268,5.2538,0.5844,-0.6504
262,0.557,0.924,0.489,1.891,0.2439,4.0788,3.9487,0.5105,-1.7114,3.1893,6.5021,9.6914,5.1826,129.12,62.13,86.899,0.851,19.716,0.5888,3.1399,3.9741,3.8126,-0.1359,-2.0373,4.246,5.5943,9.827,3.5587,88.7682,0.2571,67.5325,0.3984,5.0534,-0.58,-0.2501
263,1.367,1.854,1.159,1.6,1.467,4.8984,4.6572,-0.5358,-1.6334,6.4985,6.4028,12.9012,3.629,69.8,58.0,87.594,0.795,6.541,0.1952,24.3301,4.5319,3.8619,-0.4827,-1.2603,6.1205,6.7977,12.9316,3.5618,87.6546,0.5492,105.2909,0.3116,29.9066,0.4591,-0.5734
264,1.815,2.608,1.307,1.996,2.5873,6.5523,6.3076,-0.2768,-1.7848,7.799,7.9417,15.7407,5.2951,53.24,63.39,88.246,0.746,100.63,0.1736,59.1274,4.8863,3.9511,-0.5584,-1.2541,7.5962,8.1513,15.7665,4.0705,88.9212,0.3925,136.718,0.1722,46.9632,0.3778,-0.082
265,3.117,3.978,2.506,1.588,7.6322,4.9742,4.747,-0.374,-1.6998,6.2168,8.598,14.8148,3.8393,129.5,57.79,87.681,1.004,14.234,0.2399,132.5368,4.7748,3.9698,-0.3529,-1.7072,6.5616,8.2932,14.933,3.9776,89.3985,0.1476,47.8769,0.2492,45.5029,-0.5361,-0.3206
266,0.493,1.125,0.254,4.422,0.1905,3.3315,3.019,0.9455,-1.0157,2.1491,6.7398,8.8889,5.0719,41.12,77.26,88.485,0.228,140.588,0.8732,4.6648,3.3483,3.2796,-0.0116,-1.1518,3.7573,5.4295,9.1717,3.6452,86.1946,1.2168,109.1656,0.4774,6.3615,0.26,-0.2297
267,2.419,2.937,2.262,1.299,4.5953,3.4732,3.4272,0.0724,-1.8657,3.4488,7.1685,10.6173,3.4059,124.4,52.4,87.09,1.072,1.147,0.1762,62.4845,3.9001,3.7391,0.0038,-1.4463,4.1263,7.139,11.2102,3.7513,88.4553,0.5462,71.3328,0.2709,34.4505,-0.3959,0.5055
268,2.116,2.794,1.68,1.663,3.517,5.5329,5.3803,-0.2987,-1.823,6.5639,7.8189,14.3827,4.5584,168.39,58.98,87.442,1.102,178.676,0.1167,56.6509,4.8589,3.9723,-0.3759,-2.0242,6.8393,8.6838,15.6966,3.9484,89.5534,0.1627,91.2858,0.1332,48.9205,-0.0722,0.3705
269,0.599,0.748,0.52,1.44,0.282,4.5837,4.4352,-0.4489,-1.7546,5.785,5.3261,11.1111,3.5961,39.5,55.22,87.367,0.624,20.984,0.2223,3.9667,4.2389,3.7894,-0.3659,-1.8159,5.1388,5.1822,10.3426,3.5225,88.3537,0.4022,103.2705,0.328,5.9335,0.3498,0.1483
270,0.664,0.869,0.52,1.672,0.3467,4.7034,3.9387,-1.0445,-0.6843,8.1291,5.2659,13.3951,2.6553,63.32,59.11,88.627,0.376,165.75,0.6032,9.1793,4.632,3.8596,-0.3939,-1.8258,6.0085,6.4632,12.3568,3.7049,88.5167,0.3005,148.141,0.4669,7.524,0.5677,-0.7007
271,0.853,0.996,0.802,1.242,0.5716,4.0516,3.6091,-0.8569,-1.1362,6.316,4.7951,11.1111,2.5264,153.43,51.17,87.92,0.573,165.104,0.2089,10.5019,4.3356,3.8677,-0.4289,-1.9684,5.3496,4.9263,10.3046,3.4419,88.886,0.2977,92.3231,0.2346,5.935,-0.2002,0.6951
272,0.472,0.816,0.289,2.821,0.1753,3.7643,3.6845,0.2084,-1.7859,3.5372,6.4628,10.0,3.8447,65.64,70.48,88.752,0.237,149.023,0.9524,5.5214,3.4761,3.4212,0.0112,-1.3176,3.7685,5.8549,9.5781,3.6813,86.946,0.9197,99.9162,0.5338,7.4488,0.1893,-0.4992
273,0.57,1.361,0.345,3.944,0.2553,3.1094,3.086,0.1991,-1.9317,2.8353,4.3869,7.2222,3.3854,94.06,75.77,85.014,0.978,35.831,0.1545,2.0359,3.7077,3.5937,-0.1399,-1.9241,4.0879,5.3789,9.4285,3.3711,88.111,0.448,119.2636,0.4142,6.8205,-0.1226,-0.7928
274,1.594,2.254,1.244,1.811,1.9966,4.1585,4.0529,-0.0425,-1.7696,4.4619,8.5011,12.963,3.7125,165.62,61.1,87.867,0.734,16.512,0.4592,37.2441,4.4079,3.8693,-0.2306,-1.085,5.2624,7.6611,13.0416,3.6751,88.6541,0.5426,80.1762,0.3236,35.8033,-0.0873,0.371
275,0.615,0.874,0.603,1.449,0.2972,3.1372,3.1186,-0.0491,-1.9559,3.2486,4.0971,7.3457,2.9987,89.29,55.39,86.276,0.972,167.435,0.4127,3.0874,3.5561,3.5043,-0.1266,-1.5792,4.0799,5.2454,9.2393,3.4897,87.0913,0.6935,114.4269,0.4594,4.935,0.2211,-0.6511
276,1.585,2.331,1.282,1.819,1.9738,5.2265,5.1527,-0.0725,-1.8877,5.5553,9.0126,14.5679,4.8046,91.5,61.19,87.827,0.835,157.004,0.5968,36.6364,4.7266,3.9305,-0.3543,-1.3889,6.4007,7.9527,14.4279,3.8502,88.4902,0.2854,112.2746,0.5271,34.2878,-0.0746,-0.9149
277,0.821,1.18,0.596,1.98,0.5296,4.6411,4.3595,-0.6683,-1.5088,6.5081,5.0351,11.5432,3.2774,80.84,63.2,87.126,0.635,164.667,0.1483,7.3199,4.2357,3.7483,-0.4067,-1.3297,5.3303,5.6571,11.0205,3.4249,87.5391,0.5528,126.1934,0.3777,9.5387,0.2976,-0.587
278,0.521,0.794,0.473,1.68,0.2134,3.2064,3.1624,0.3052,-1.8713,2.7778,4.9383,7.716,3.6706,66.25,59.24,86.536,0.935,148.784,0.5274,2.381,3.3818,3.286,-0.0312,-1.2857,3.8527,5.2075,9.0097,3.6385,86.2299,1.1141,108.1983,0.5051,4.9092,0.3301,-0.4507
279,0.889,1.625,0.607,2.679,0.6211,4.2667,4.2037,0.2661,-1.8549,3.8063,6.9344,10.7407,4.6937,75.15,69.53,88.014,0.581,173.731,0.4013,11.2525,4.1448,3.6768,-0.264,-1.389,5.0322,6.056,11.0234,3.5481,87.4009,0.5989,133.7488,0.4494,9.7935,0.1863,-0.7996
280,2.587,2.865,2.667,1.074,5.2583,6.1307,5.6977,-0.28,-1.6423,7.597,8.1438,15.7407,4.5582,124.89,47.05,88.531,0.512,175.19,0.3558,134.5492,4.8663,3.9709,-0.4324,-1.7493,7.1961,8.7349,16.1239,3.892,89.258,0.1879,119.4896,0.1727,49.3015,-0.3243,-0.6994
281,0.853,1.086,0.882,1.231,0.5716,3.319,3.2719,0.2265,-1.817,3.0462,6.8921,9.9383,3.5336,137.84,50.92,86.879,1.354,158.906,0.4409,7.6035,3.2898,3.3659,0.0751,-1.4154,3.4764,5.5763,8.9746,3.7005,87.3461,0.8053,95.8486,0.4718,6.6808,-0.1149,-0.1878
282,2.62,3.396,2.158,1.573,5.3917,5.4409,5.1699,-0.2989,-1.7282,6.6258,9.1149,15.7407,4.2472,94.51,57.56,88.295,0.722,178.423,0.2206,124.6709,4.8609,3.9609,-0.5474,-2.1063,7.2101,8.5458,15.7876,3.5527,89.193,0.1715,163.8892,0.1523,48.7967,0.2544,-0.8234
283,0.71,1.005,0.539,1.866,0.3963,3.2643,3.2327,0.0785,-1.9099,3.2022,5.1928,8.3951,3.2638,132.8,61.81,87.254,1.03,43.29,0.8476,5.7793,3.3694,3.4777,0.1215,-1.4635,3.4024,5.8634,9.1987,3.7615,87.8277,0.6961,74.8343,0.4956,7.4439,-0.2578,-0.0809
284,3.028,3.259,2.9,1.124,7.2016,5.2458,4.9946,-0.5137,-1.6568,6.8919,7.2439,14.1358,3.9185,114.75,48.33,87.383,1.032,25.275,0.1005,114.9035,4.7861,3.9597,-0.4942,-1.4287,7.0705,7.9025,14.9966,3.9894,89.024,0.2562,61.4957,0.171,46.8019,-0.3669,-0.3818
285,1.081,1.209,0.997,1.213,0.9183,4.5855,4.3496,-0.5457,-1.6237,6.1156,5.3659,11.4815,3.375,82.29,50.49,87.962,0.57,16.305,0.2897,17.0429,4.1448,3.7138,-0.2864,-1.0861,5.1685,5.9335,11.1104,3.6893,87.2939,0.6908,90.9924,0.4406,9.9192,0.3167,-0.4657
