id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
23,1.329,2.492,0.925,2.693,1.387,9.615,9.5509,0.1196,-1.9371,9.165,14.7856,23.9506,9.9708,163.68,69.63,87.817,0.649,74.531,0.5754,24.6394,4.9794,3.9749,-0.2114,-1.4678,9.8695,9.8959,19.9049,7.6366,87.9634,0.9424,70.6923,0.3684,22.9215,-0.4132,0.7468
24,2.899,3.652,2.373,1.539,6.5996,12.3379,9.9032,-1.4185,0.1164,24.4326,7.0489,31.4815,6.3968,85.61,56.99,86.659,3.09,172.012,0.0829,113.4917,4.9931,3.9937,-0.6967,-1.1699,9.9701,9.9013,19.926,7.7833,88.9308,0.5716,147.2482,0.2054,49.4051,0.4489,-0.8442
25,1.955,2.341,1.732,1.352,3.0026,11.1177,10.7843,-0.2579,-1.8091,13.0342,15.4843,28.5185,9.1968,90.0,53.51,88.467,0.572,15.158,0.4669,76.5578,4.9978,3.9968,-0.1729,-2.1175,9.9679,9.9793,19.9779,7.9114,89.5725,0.1799,33.9887,0.413,42.3339,0.0914,-0.8863
26,3.219,3.576,3.01,1.188,8.139,12.5329,10.5696,-1.108,-0.627,21.9447,9.5368,31.4815,7.0531,92.85,49.91,87.906,0.92,12.534,0.1181,158.7452,4.9988,3.9989,-0.6804,-1.9107,9.9934,9.9714,19.9876,7.9289,89.8,0.1636,30.9018,0.0743,49.9263,-0.1348,-0.8875
27,2.211,2.885,1.859,1.552,3.8409,12.9613,12.621,-0.2622,-1.8292,15.1452,16.3363,31.4815,10.818,25.56,57.21,88.667,0.458,150.68,0.3445,110.0269,4.997,3.9965,-0.4689,-1.824,9.9802,9.9328,19.9771,7.8997,89.4746,0.3447,162.0808,0.2524,48.7158,0.5395,0.7078
28,0.812,1.211,0.563,2.15,0.5182,10.6452,10.4963,-0.2382,-1.9021,12.1111,11.716,23.8272,9.2614,109.54,65.05,88.009,0.683,60.391,0.4379,10.9658,4.9934,3.9918,-0.1177,-1.6154,9.8986,9.9507,19.9511,7.8408,88.9112,0.3562,78.6573,0.4532,22.3163,-0.3264,-0.6665
29,4.832,6.889,3.627,1.899,18.3356,14.3776,14.149,-0.1758,-1.9066,15.9675,15.514,31.4815,12.7023,178.71,62.23,88.367,0.619,9.294,0.1289,426.1811,4.9922,3.9884,-0.5329,-1.21,9.9591,9.8738,19.9499,7.7527,88.6193,0.8087,46.7803,0.1821,48.1404,-0.297,0.7444
30,2.028,2.29,1.864,1.228,3.2312,11.1808,10.1544,-0.7311,-1.3072,16.5279,14.9536,31.4815,7.3284,122.15,50.84,88.211,0.536,91.693,0.191,69.8308,4.9946,3.9951,-0.3364,-1.6203,9.9627,9.9397,19.9641,7.868,89.4165,0.3629,59.9786,0.2329,45.5909,-0.8014,-0.2047
31,2.437,4.033,1.885,2.139,4.6639,13.8811,13.7203,0.2136,-1.8935,12.6751,18.8063,31.4815,14.9534,65.41,64.94,88.661,0.492,166.155,0.3259,135.5077,4.998,3.9973,-0.4331,-1.9872,9.9828,9.9648,19.979,7.9155,89.6149,0.2135,151.2647,0.2836,49.1752,0.8413,-0.6976
32,2.185,3.78,1.778,2.126,3.7494,12.6651,12.3982,0.3445,-1.7714,10.9498,20.5317,31.4815,14.2881,127.82,64.81,88.956,0.321,27.88,0.5743,131.1265,4.9957,3.9942,-0.1473,-1.8112,9.9465,9.9534,19.9672,7.9012,89.3301,0.306,23.3363,0.3989,42.9403,-0.7897,-0.201
33,3.058,3.602,2.843,1.267,7.3464,12.9582,11.8195,-0.721,-1.3602,18.9755,12.506,31.4815,8.6184,23.46,51.71,88.444,0.519,36.5,0.2958,179.2548,4.9919,3.9822,-0.4946,-1.4453,9.9396,9.8575,19.9536,7.6795,88.2948,0.7585,96.8402,0.2128,46.7619,0.5722,0.8721
34,3.068,4.057,2.48,1.636,7.3922,14.5971,14.0635,-0.4429,-1.7513,18.455,13.0265,31.4815,11.3993,48.64,58.56,88.156,1.022,144.399,0.1815,161.0042,4.9987,3.9986,-0.5423,-2.1595,9.9939,9.9638,19.9894,7.9425,89.7561,0.1906,168.6789,0.1986,49.844,0.7985,-0.1758
35,1.557,2.731,1.205,2.266,1.9052,10.6092,10.4086,0.3661,-1.8189,8.943,17.3533,26.2963,12.4486,87.68,66.19,88.21,0.509,155.547,0.2492,40.5321,4.9929,3.9924,-0.2416,-1.4977,9.9395,9.9404,19.9499,7.8378,88.9463,0.4128,137.1374,0.3973,36.5248,0.2752,-0.6071
36,2.409,3.571,1.935,1.846,4.5572,11.0607,10.8692,0.1852,-1.8233,10.4345,19.9359,30.3704,11.3418,143.99,61.55,88.576,0.516,43.492,0.3559,127.8347,4.9962,3.9962,-0.2771,-1.8185,9.9716,9.9461,19.9753,7.885,89.5314,0.3527,47.8047,0.2569,46.7745,-0.7763,0.3346
37,1.594,2.277,1.155,1.971,1.9966,12.5649,11.4622,-0.727,-1.3419,18.4561,13.0253,31.4815,8.3123,6.7,63.1,88.614,0.394,162.806,0.3088,55.8381,4.9963,3.9955,-0.5293,-1.7507,9.9758,9.9175,19.9707,7.8746,89.3665,0.4158,154.7479,0.2277,48.4251,0.4162,0.844
38,2.733,3.955,2.326,1.7,5.868,11.2874,11.1896,0.1366,-1.9154,10.7112,19.7826,30.4938,11.7127,61.65,59.54,88.232,0.729,21.046,0.2472,133.3066,4.996,3.9952,-0.3065,-1.592,9.9643,9.9529,19.9679,7.8648,89.3629,0.2966,76.8728,0.3156,46.6624,0.432,-0.7395
39,2.122,2.848,1.617,1.762,3.536,10.8347,8.8407,-1.1659,-0.3873,19.7267,11.7548,31.4815,5.6969,100.15,60.42,88.475,0.465,142.251,0.0797,88.8737,4.9931,3.994,-0.4331,-1.1262,9.9603,9.9201,19.9316,7.8412,89.0433,0.5153,135.198,0.3268,47.096,-0.2636,-0.6691
40,2.899,3.446,2.562,1.345,6.5996,12.6299,11.7501,-0.6368,-1.4838,17.7071,13.7744,31.4815,8.7922,21.13,53.37,88.117,0.672,123.738,0.2965,147.0336,4.9951,3.9932,-0.4184,-1.3613,9.9649,9.9081,19.9647,7.8436,89.1333,0.4935,136.905,0.289,47.8462,0.6289,0.6886
41,2.636,3.569,1.996,1.788,5.4565,11.6607,9.1752,-1.3345,0.009,22.7351,8.7464,31.4815,5.9058,169.12,60.78,88.326,0.48,145.148,0.1591,114.0867,4.9971,3.9963,-0.5951,-1.8654,9.9829,9.9213,19.978,7.8744,89.4514,0.4896,105.76,0.1538,49.3071,-0.1629,0.8931
42,0.836,1.214,0.687,1.767,0.5487,13.1579,12.905,-0.2312,-1.8626,15.0558,16.4256,31.4815,11.2919,53.37,60.49,88.437,0.565,110.653,0.7983,11.8304,4.9853,3.9716,-0.1712,-1.269,9.7956,9.9158,19.9056,7.5855,87.2373,0.7641,92.5051,0.4967,16.0628,0.622,-0.5903
43,2.071,2.458,1.877,1.31,3.3684,11.1379,9.1204,-1.183,-0.3807,20.3071,11.1744,31.4815,5.8808,88.54,52.64,88.295,0.598,74.607,0.341,78.5047,4.994,3.9937,-0.3275,-1.29,9.9564,9.9345,19.9411,7.8392,89.1728,0.4072,83.4114,0.3249,47.1924,0.2552,-0.8424
44,1.269,1.694,1.031,1.643,1.2651,11.9619,11.2884,-0.4612,-1.6207,15.6116,15.7464,31.358,8.8403,112.95,58.67,88.896,0.197,0.009,0.4141,43.0084,4.9981,3.9977,-0.1332,-2.2429,9.9679,9.9821,19.9822,7.9439,89.7151,0.139,26.5824,0.3801,44.2135,-0.7468,-0.8521
45,0.903,1.611,0.516,3.121,0.6401,10.9055,10.6949,0.3639,-1.8138,9.2198,17.5704,26.7901,12.732,50.84,72.23,88.477,0.276,127.881,0.6733,18.3603,4.9937,3.9911,-0.13,-1.6771,9.9169,9.9492,19.9537,7.8197,88.7059,0.3806,108.7925,0.4917,22.3963,0.4441,-0.5351
46,1.859,2.071,1.808,1.146,2.713,13.0585,12.4774,-0.383,-1.7154,16.334,15.1475,31.4815,10.0941,0.45,48.89,88.849,0.351,119.535,0.1806,83.2351,4.997,3.9964,-0.5525,-1.8255,9.9822,9.9238,19.9753,7.8866,89.4087,0.4116,145.2236,0.1843,48.4617,-0.0009,0.8354
47,2.69,3.492,2.329,1.499,5.6851,13.9446,13.4995,-0.342,-1.797,16.9017,14.5798,31.4815,11.2376,123.31,56.3,88.547,0.459,53.002,0.1199,151.8666,4.999,3.9988,-0.4193,-2.1893,9.9918,9.9758,19.9921,7.9418,89.8012,0.1493,31.4625,0.1417,49.4647,-0.7506,-0.0507
48,4.309,5.709,3.395,1.682,14.5862,12.7093,11.7725,-0.641,-1.4749,17.8969,13.5846,31.4815,8.7801,77.75,59.26,88.352,0.622,154.637,0.195,359.1857,4.9983,3.9984,-0.6451,-1.8543,9.9904,9.9594,19.9817,7.9125,89.6195,0.2032,152.2641,0.1737,49.7186,0.5302,-0.8443
49,3.717,4.115,3.543,1.162,10.852,12.7119,12.0718,-0.4812,-1.6573,16.5664,14.9151,31.4815,9.508,115.24,49.28,88.347,0.634,174.517,0.1534,261.7531,4.9985,3.9989,-0.5775,-1.9688,9.9919,9.9701,19.9852,7.9363,89.7422,0.1835,140.1108,0.1631,49.5492,-0.5901,-0.6857
50,2.841,3.853,2.377,1.621,6.3405,12.0488,11.6955,-0.2894,-1.8018,14.2945,17.187,31.4815,9.8962,100.78,58.33,88.435,0.652,124.996,0.2873,159.3135,4.9941,3.9955,-0.3928,-1.3661,9.9684,9.9302,19.952,7.8506,89.2981,0.3785,128.3918,0.2517,47.9467,-0.1637,-0.7109
51,1.114,1.908,0.867,2.2,0.9755,11.58,11.4622,0.2103,-1.9073,10.5573,16.3563,26.9136,12.5368,65.83,65.55,88.719,0.346,170.254,0.5838,30.4765,4.995,3.9938,-0.1861,-1.9809,9.944,9.9516,19.9537,7.8721,88.9329,0.3442,163.4455,0.5635,29.5118,0.6322,-0.6627
52,3.311,4.499,2.527,1.781,8.6115,13.0444,12.3939,-0.511,-1.6421,17.1728,14.3087,31.4815,9.6958,118.71,60.68,88.247,0.68,71.47,0.1153,204.9164,4.9985,3.9985,-0.309,-2.065,9.9881,9.9774,19.9887,7.9377,89.778,0.1682,31.9126,0.19,49.0277,-0.6931,-0.6401
53,5.032,5.49,4.918,1.117,19.8903,13.7975,12.5879,-0.7379,-1.3591,20.2855,11.196,31.4815,9.139,24.51,48.15,88.118,1.0,28.867,0.1324,390.2912,4.9913,3.9878,-0.4717,-0.8692,9.9508,9.8596,19.9416,7.762,88.6608,0.849,67.9767,0.2142,48.7656,0.2958,0.6369
54,2.865,3.424,2.493,1.373,6.4472,11.4924,9.753,-1.0847,-0.6748,19.8843,11.5972,31.4815,6.5331,14.98,53.94,88.017,0.724,0.035,0.1457,135.3909,4.997,3.9934,-0.5509,-1.5206,9.9841,9.9124,19.9803,7.8742,89.2302,0.5354,38.3781,0.1399,49.7091,0.1902,0.825
55,2.449,5.04,1.47,3.428,4.7096,12.06,11.4635,-0.3193,-1.7133,14.8143,16.6672,31.4815,9.3488,90.24,73.74,88.772,0.484,153.671,0.3937,147.8379,4.9799,3.9844,-0.4022,-0.9899,9.8859,9.8779,19.8741,7.7006,88.5016,0.6111,72.0911,0.3085,43.6557,0.0416,-0.8937
56,3.754,5.639,2.853,1.977,11.0654,14.1279,13.0745,-0.6632,-1.4771,20.015,11.4665,31.4815,9.7337,83.67,63.16,88.442,0.706,18.282,0.1539,236.1229,4.9961,3.9943,-0.3268,-1.7516,9.9593,9.9625,19.9608,7.8441,89.3394,0.2727,49.4426,0.2984,45.6175,0.5701,-0.9223
57,3.219,3.649,3.031,1.204,8.139,13.0308,11.9473,-0.6762,-1.4115,18.7333,12.7482,31.4815,8.7703,133.76,50.29,88.485,0.537,86.386,0.2678,208.784,4.9924,3.9929,-0.3661,-1.109,9.9549,9.9072,19.9466,7.8008,89.1096,0.6776,61.52,0.2706,46.6633,-0.6999,0.1499
58,2.445,2.995,2.153,1.391,4.6944,12.2153,11.7499,-0.306,-1.7828,14.7017,15.9156,30.6173,9.7852,15.84,54.29,88.705,0.504,172.794,0.3414,139.1963,4.9975,3.9964,-0.5319,-1.9759,9.9807,9.9297,19.9829,7.8846,89.4631,0.2984,155.1084,0.1932,48.9738,0.69,0.7702
59,1.269,1.453,1.237,1.175,1.2651,12.7492,12.0925,-0.4974,-1.6483,16.7236,14.7578,31.4815,9.47,96.92,49.61,88.915,0.315,14.001,0.0859,43.8189,4.9965,3.9963,-0.4121,-1.5734,9.9721,9.9621,19.9675,7.8908,89.499,0.2738,36.9941,0.2233,48.4639,-0.2656,-0.8576
60,2.038,2.632,1.697,1.551,3.2617,13.0505,12.7517,-0.1838,-1.8632,14.6956,16.7859,31.4815,11.2621,120.95,57.19,88.911,0.277,85.23,0.1844,116.1836,4.9987,3.9986,-0.4142,-1.9826,9.9889,9.9741,19.9873,7.9429,89.7349,0.1689,53.3043,0.1983,49.4667,-0.558,-0.7452
61,2.527,3.003,2.258,1.33,5.0145,12.5982,11.8445,-0.5626,-1.5741,17.0561,14.4253,31.4815,9.0724,8.92,53.07,88.531,0.491,117.425,0.4609,136.8422,4.9957,3.9932,-0.4479,-1.8448,9.9653,9.9059,19.9711,7.8228,89.1053,0.4319,132.332,0.2264,47.0071,0.5731,0.8694
62,3.183,3.919,2.998,1.307,7.9561,13.7873,13.5362,-0.1008,-1.8903,14.8898,16.5917,31.4815,12.4081,4.0,52.58,88.656,0.505,47.828,0.2123,219.1955,4.9966,3.9941,-0.48,-1.5557,9.9762,9.9173,19.9759,7.8599,89.2432,0.5428,62.7267,0.1904,49.0871,0.028,0.8617
63,4.059,5.631,3.375,1.668,12.9401,13.7635,13.5356,0.3003,-1.8422,12.0586,19.4228,31.4815,15.4248,46.9,59.06,88.538,0.501,28.35,0.1454,347.4249,4.996,3.9926,-0.4541,-1.2693,9.9701,9.9344,19.9703,7.8401,89.0552,0.4475,65.9992,0.2227,48.8192,0.62,-0.0037
64,2.108,2.544,1.792,1.42,3.4903,13.5838,12.5974,-0.6729,-1.4634,19.2934,12.1881,31.4815,9.3518,62.75,54.84,88.583,0.496,146.978,0.2088,93.263,4.9979,3.9975,-0.5459,-1.8712,9.9865,9.9542,19.9802,7.8962,89.5369,0.2291,135.7449,0.1833,49.5204,0.7218,-0.7063
65,1.468,2.53,1.184,2.137,1.6918,11.4786,11.0246,0.5765,-1.6445,8.6826,19.4656,28.1481,15.0967,123.98,64.92,87.866,0.63,66.09,0.3321,30.9534,4.9933,3.9896,-0.1214,-1.6803,9.9084,9.9461,19.9573,7.852,88.9089,0.3999,47.7519,0.4351,25.3956,-0.4294,0.0726
66,2.476,2.751,2.308,1.192,4.8163,13.9331,13.0259,-0.5817,-1.5691,19.0427,12.4388,31.4815,10.0199,0.55,50.0,88.748,0.467,110.274,0.0939,135.0345,4.9974,3.996,-0.6609,-1.8695,9.982,9.9177,19.979,7.8696,89.3472,0.4292,117.1247,0.1416,48.9946,0.1469,0.8963
67,3.096,3.551,2.786,1.275,7.5293,12.1344,10.4375,-0.9529,-0.9006,20.0422,11.4393,31.4815,7.1771,21.2,51.88,88.597,0.549,34.332,0.0899,208.2193,4.996,3.9927,-0.4985,-1.408,9.9747,9.8976,19.9723,7.8534,89.162,0.6101,69.2578,0.1927,49.2725,0.3255,0.849
68,1.853,2.175,1.766,1.232,2.6978,14.067,13.1049,-0.6267,-1.5211,19.5837,11.8978,31.4815,9.8472,70.67,50.93,88.181,0.858,69.776,0.245,50.664,4.9972,3.9963,-0.3871,-1.759,9.9744,9.9645,19.9755,7.8723,89.3392,0.2372,101.671,0.2586,46.1987,0.6288,-0.8572
69,2.409,3.625,1.633,2.22,4.5572,12.3101,10.4876,-0.9251,-0.9114,20.2858,11.1957,31.4815,7.1879,87.42,65.75,88.357,0.594,95.599,0.2739,104.9094,4.995,3.9944,-0.5313,-1.1572,9.9695,9.9306,19.9543,7.8211,89.1844,0.4366,77.8205,0.1883,49.0461,0.4077,-0.7653
70,1.254,1.576,1.018,1.548,1.2346,12.4438,10.6169,-1.043,-0.7653,21.1808,10.3006,31.4815,7.1664,19.99,57.13,89.006,0.343,104.471,0.4067,46.0826,4.9873,3.9813,-0.4079,-1.1996,9.9141,9.8466,19.9158,7.6983,88.2814,0.8771,125.6699,0.3185,44.3406,0.5431,0.8262
71,3.63,4.415,3.214,1.374,10.349,13.2782,12.3444,-0.5168,-1.5643,17.8929,13.5886,31.4815,9.4592,91.22,53.95,88.517,0.608,12.559,0.0444,263.464,4.9982,3.9975,-0.2861,-2.044,9.9807,9.9764,19.9834,7.9264,89.643,0.1603,30.5016,0.2545,47.9914,0.008,-0.8575
72,2.538,3.779,1.759,2.148,5.0602,13.303,11.8354,-0.8135,-1.1914,20.5355,10.946,31.4815,8.5991,87.17,65.04,88.855,0.629,173.83,0.3453,163.4328,4.9956,3.9968,-0.4105,-1.589,9.9755,9.9416,19.9565,7.8821,89.4261,0.347,153.2588,0.33,48.6142,0.0691,-0.837
73,1.723,2.101,1.445,1.455,2.332,8.9495,5.8665,-1.8821,2.1459,22.2931,9.1884,31.4815,3.5119,168.45,55.49,87.619,0.602,173.386,0.2617,38.5747,4.9854,3.9865,-0.5804,-1.0916,9.9346,9.8519,19.887,7.748,88.4653,0.9895,154.9147,0.2936,45.6149,-0.071,0.7083
74,2.429,2.974,2.077,1.432,4.6334,12.1862,11.5773,-0.4622,-1.655,15.7873,15.6942,31.4815,9.14,143.05,55.08,88.515,0.644,60.343,0.1964,124.3128,4.9987,3.9986,-0.3965,-2.244,9.988,9.9715,19.9898,7.9317,89.771,0.2009,53.5037,0.2142,48.6088,-0.8656,0.4305
75,4.17,4.557,3.887,1.172,13.6565,11.84,10.3567,-0.9534,-0.9616,19.2704,12.211,31.4815,7.1275,27.03,49.54,88.136,0.652,179.1,0.11,294.9193,4.9986,3.9977,-0.4674,-2.3497,9.9879,9.9581,19.9907,7.9111,89.6534,0.1705,157.6407,0.1898,49.0594,0.842,0.6353
76,2.531,3.069,2.174,1.411,5.0297,14.9943,14.5449,-0.2858,-1.856,17.6737,13.8078,31.4815,12.531,73.16,54.68,88.357,1.7,7.704,0.3581,146.1033,4.9969,3.996,-0.3688,-1.6795,9.9732,9.9615,19.9701,7.8813,89.4933,0.2544,38.7228,0.2289,48.5989,0.3551,-0.8807
77,3.213,4.007,2.619,1.53,8.1085,11.0659,9.9178,-0.9041,-1.1086,17.4029,12.9674,30.3704,6.935,65.45,56.83,87.438,0.76,1.708,0.0948,128.1344,4.9977,3.9959,-0.3395,-1.9937,9.9782,9.9658,19.9862,7.9031,89.4366,0.1855,46.3577,0.1676,47.164,0.537,-0.6204
78,4.974,6.279,4.168,1.507,19.433,13.6659,13.2342,-0.3638,-1.7905,16.6969,14.7846,31.4815,10.961,26.37,56.42,88.213,0.6,167.881,0.3271,434.2092,4.9961,3.9952,-0.5154,-1.6515,9.9786,9.9025,19.9685,7.8902,89.386,0.394,163.8075,0.2455,49.5948,0.7587,0.5898
79,2.511,3.442,1.937,1.777,4.9535,12.0442,10.5821,-0.9067,-1.03,19.2714,12.2101,31.4815,7.2935,77.94,60.63,88.338,0.602,92.929,0.3386,120.6845,4.9949,3.9949,-0.4888,-1.3358,9.9719,9.9335,19.9593,7.8385,89.1884,0.3817,90.5913,0.1796,48.5111,0.171,-0.7675
