id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
41,2.114,2.636,1.817,1.45,3.5094,5.4393,5.3549,-0.1336,-1.8981,5.9393,8.0731,14.0123,4.8752,128.62,55.41,87.221,0.593,69.734,0.0767,50.1071,4.7949,3.9598,-0.331,-1.8513,6.3229,7.0469,13.3366,4.2544,88.8165,0.3681,76.4594,0.0972,37.8509,-0.0803,-0.2142
42,2.277,2.684,2.123,1.264,4.0733,2.9528,2.9121,-0.105,-1.9084,3.1759,4.6018,7.7778,2.6887,126.32,51.65,86.153,0.954,20.348,0.2055,42.6915,3.323,3.3222,-0.1324,-1.4003,3.7991,4.9701,8.5118,2.9501,86.8329,1.1831,68.5047,0.1735,23.549,-0.1372,-0.2495
43,1.121,1.547,0.92,1.681,0.9869,4.7903,4.7317,-0.1753,-1.9156,5.2977,6.9245,12.2222,4.275,97.08,59.26,87.609,0.544,109.607,0.0238,16.1138,4.7429,3.9443,-0.2452,-2.3559,5.5032,6.3999,11.8069,4.0873,89.0188,0.3648,60.7962,0.1558,12.9795,-0.3399,-0.2687
44,0.451,1.018,0.206,4.948,0.16,2.2772,2.0784,0.9001,-1.1505,1.4846,4.4414,5.9259,3.464,147.01,78.57,86.872,1.194,51.771,0.5056,1.9966,2.4981,2.5064,0.0262,-1.4585,2.7357,3.8683,6.5247,2.7465,86.6508,1.5993,62.3394,0.3807,3.7525,-0.342,-0.1359
45,2.93,4.618,1.967,2.348,6.7444,7.3304,6.9565,-0.5862,-1.6176,9.8912,5.8495,15.7407,5.3647,82.27,66.93,82.562,11.078,54.248,0.1834,48.3784,4.8577,3.9498,-0.6878,-2.0294,8.512,7.1245,16.1019,5.0616,89.0823,0.2476,43.0646,0.0909,48.3679,0.0482,-0.4424
46,1.776,2.329,1.496,1.558,2.4768,4.738,4.5945,-0.2217,-1.8182,5.4743,7.9825,13.4568,3.9583,104.14,57.3,87.317,0.658,6.858,0.2214,36.7418,4.4917,3.863,-0.2351,-1.3384,5.7397,6.2745,11.727,3.9518,87.9973,0.7207,55.0038,0.1551,34.3847,-0.1628,-0.4115
47,0.424,0.885,0.374,2.364,0.141,4.7801,4.6225,0.5214,-1.7055,3.7132,7.5214,11.2346,6.1217,89.82,67.07,86.561,0.795,47.518,0.3,1.6675,4.7023,3.9374,-0.2475,-1.9204,5.3152,6.1378,11.4593,4.0729,88.7208,0.4273,44.3288,0.2349,7.1408,-0.5265,-0.2843
48,0.54,0.646,0.469,1.376,0.2286,6.3192,5.802,-0.5456,-1.4942,8.703,7.0377,15.7407,4.3515,152.5,53.99,89.025,0.236,47.145,0.5863,9.2724,4.8631,3.9616,-0.1755,-2.5181,6.7072,7.2357,13.9686,5.2739,89.421,0.3938,68.5295,0.3933,6.5284,-0.3541,0.0333
49,4.015,4.578,3.868,1.184,12.6619,7.2917,6.9484,-0.4831,-1.6982,9.4466,6.2941,15.7407,5.4951,131.97,49.81,86.495,2.76,52.048,0.1846,143.3146,4.8662,3.9429,-0.4731,-1.5409,8.152,7.3069,15.7087,5.2764,88.6294,0.4494,37.7785,0.2033,44.4213,-0.2018,-0.341
50,0.406,0.707,0.247,2.858,0.1296,2.2923,2.237,0.3816,-1.7504,1.9452,3.8573,5.8025,2.6318,120.19,70.72,87.149,0.81,37.567,0.5179,1.8329,2.3106,2.3472,0.0122,-1.6514,2.5846,3.6242,6.2326,2.5645,87.3573,1.3246,58.39,0.3853,3.7129,-0.3975,-0.1459
51,1.398,2.27,0.919,2.471,1.5356,5.9485,5.8977,-0.0847,-1.9416,6.287,8.2191,14.5062,5.5538,109.93,67.96,87.899,0.508,19.807,0.3773,28.8834,4.8822,3.9653,-0.1958,-1.8595,6.7903,7.4581,14.1859,4.9809,89.0083,0.4825,54.5911,0.2417,25.9301,-0.3221,-0.2292
52,0.623,0.986,0.492,2.005,0.3048,4.6284,4.5975,0.1476,-1.9385,4.342,6.5221,10.8642,4.8848,83.48,63.5,86.779,0.572,108.812,0.3442,3.8221,4.4023,3.8254,-0.1633,-1.796,4.9986,6.0137,10.8704,4.0042,87.9345,0.8384,78.3028,0.1942,14.4235,-0.1289,-0.1426
53,0.517,0.831,0.34,2.447,0.2096,2.4688,2.4509,0.0062,-1.9403,2.4971,3.3671,5.8642,2.4063,120.29,67.77,86.194,0.622,33.197,0.7132,2.1655,2.3452,2.3812,0.0138,-1.6358,2.6034,3.6322,6.2218,2.5812,87.2946,1.3267,60.447,0.3875,3.4687,-0.3927,-0.1371
54,0.635,0.909,0.622,1.461,0.3163,4.3385,4.234,0.4344,-1.7807,3.5227,7.1563,10.679,5.3052,108.44,55.61,86.366,0.618,30.414,0.1591,3.2596,4.3816,3.8306,-0.1377,-1.8436,4.6191,5.7753,10.2603,3.959,88.1315,0.8128,56.3783,0.2738,6.3353,-0.4115,-0.2166
55,0.881,1.1,0.754,1.459,0.6097,5.5534,5.4615,-0.2504,-1.8867,6.3717,6.8999,13.2716,4.7788,161.43,55.58,87.833,0.608,32.781,0.3561,11.2705,4.8277,3.9453,-0.1597,-1.5264,6.2262,7.1733,13.3518,4.8075,88.5684,0.732,53.8634,0.3324,12.4877,-0.4411,-0.0195
56,0.623,0.891,0.595,1.497,0.3048,4.616,4.5899,0.1225,-1.9491,4.3812,6.483,10.8642,4.8194,116.12,56.26,87.088,0.653,149.883,0.1499,3.997,4.4943,3.8527,-0.1229,-1.6675,5.0872,6.1086,11.1034,4.1654,88.1112,0.9665,68.1831,0.265,8.0836,-0.2531,-0.0872
57,0.557,0.837,0.492,1.702,0.2439,2.6032,2.5864,0.0955,-1.9476,2.5103,3.5391,6.0494,2.6672,26.66,59.57,85.658,0.665,120.266,0.2201,2.2471,2.441,2.4278,-0.0188,-1.3196,2.8873,3.7399,6.5187,2.6332,86.2877,1.8074,80.8767,0.2521,6.7277,-0.1221,-0.0108
58,0.744,1.21,0.601,2.013,0.4344,2.5056,2.4548,0.3641,-1.8024,2.1244,4.1719,6.2963,2.907,26.57,63.58,86.221,0.635,62.201,0.1882,4.4685,2.5129,2.5135,-0.0394,-1.5055,2.8685,3.7442,6.5066,2.6362,86.6865,1.6583,73.6981,0.271,5.484,-0.2009,-0.0424
59,0.502,0.861,0.33,2.613,0.1981,4.1282,4.1094,0.0973,-1.9596,3.9626,5.4201,9.3827,4.2674,118.33,69.06,86.705,0.794,11.588,0.3387,2.4717,4.3092,3.7902,-0.1342,-1.6932,4.4259,5.4568,9.8046,3.7043,88.0107,0.8312,42.953,0.3322,4.3505,-0.5573,-0.2184
60,1.354,1.911,1.155,1.654,1.4403,3.9181,3.8933,0.0969,-1.9433,3.7771,5.8526,9.6296,4.0169,134.95,58.85,86.806,0.551,92.21,0.1436,17.712,3.9598,3.6835,-0.1814,-1.8214,4.3556,5.478,9.6382,3.4625,87.7397,0.936,78.5901,0.1525,16.9901,-0.064,-0.1425
61,0.975,1.203,0.88,1.368,0.7468,5.0154,4.9336,-0.1033,-1.888,5.415,7.6097,13.0247,4.5309,147.67,53.83,87.926,0.605,32.344,0.4213,14.1459,4.7728,3.93,-0.1282,-1.3023,6.0733,6.9148,12.8241,4.6986,88.2541,0.8669,51.3043,0.3236,14.5342,-0.408,-0.1599
62,0.881,1.602,0.542,2.954,0.6097,2.87,2.8488,-0.0083,-1.9407,2.9238,4.1132,7.037,2.7776,14.96,71.3,86.253,0.622,116.637,0.1033,6.3919,2.7078,2.7276,-0.0566,-1.6737,2.9956,3.914,6.9113,2.7471,87.1994,1.3764,88.2488,0.2033,6.5841,-0.0202,0.0405
63,1.281,2.114,0.943,2.242,1.2879,6.9192,6.7661,0.034,-1.8597,7.0716,8.6691,15.7407,6.4858,177.42,65.97,88.455,0.502,28.959,0.5025,28.7973,4.9144,3.9701,-0.1383,-1.5725,7.3082,7.8455,15.1609,5.5472,88.9526,0.7338,59.6777,0.3738,22.7368,-0.3137,-0.0011
64,2.336,2.731,2.217,1.232,4.2867,3.5977,3.5128,-0.1997,-1.8535,4.0838,5.3606,9.4444,3.0819,84.9,50.93,86.311,0.78,116.953,0.0448,46.3849,3.9027,3.6703,-0.269,-1.4278,4.7161,5.5939,10.1214,3.15,87.2094,0.8524,80.153,0.0955,35.7311,0.0204,-0.1984
65,0.467,0.558,0.405,1.377,0.1715,2.5441,2.4389,-0.4557,-1.7104,3.2519,3.2296,6.4815,1.9511,142.91,54.02,86.042,0.535,31.019,0.4104,1.7729,2.4011,2.3921,-0.0203,-1.4677,2.7705,3.6684,6.3438,2.5937,86.5854,1.7137,75.0112,0.2856,5.1246,-0.1949,-0.0243
66,0.714,0.822,0.648,1.269,0.4001,6.087,5.6443,-0.6649,-1.459,8.6325,6.4292,15.0617,4.1929,130.96,51.76,88.192,0.385,61.325,0.6347,8.785,4.9001,3.9686,-0.1997,-1.8835,7.1411,7.4217,14.5659,5.3389,89.0876,0.5105,48.0576,0.4111,14.136,-0.4723,-0.0943
67,0.591,0.763,0.505,1.511,0.2743,2.8432,2.8121,-0.1853,-1.9229,3.1515,3.33,6.4815,2.5387,178.3,56.5,85.857,0.735,52.187,0.1866,2.6627,2.9131,2.9624,-0.1201,-2.0896,3.0924,3.9764,7.1697,2.7359,88.0877,0.9716,93.9755,0.1458,6.939,0.0983,0.0878
68,0.446,0.84,0.283,2.968,0.1562,2.8475,2.7544,0.5172,-1.7032,2.2199,4.4467,6.6667,3.6277,117.63,71.38,86.327,0.442,45.544,0.3956,1.634,3.1816,3.1953,0.0238,-1.4777,3.2573,4.4829,7.7751,3.2248,87.131,1.4791,51.6104,0.4314,3.9312,-0.3827,-0.2862
69,1.965,2.794,1.635,1.709,3.0331,6.3773,6.2611,0.0566,-1.8631,6.418,9.3227,15.7407,6.1116,128.82,59.67,88.374,0.423,38.358,0.3768,72.4736,4.9155,3.967,-0.209,-1.126,7.3087,7.8954,15.2419,5.2396,88.545,0.7166,51.7279,0.2517,38.806,-0.2944,-0.1573
70,0.388,0.563,0.323,1.74,0.1181,3.5401,3.5211,0.0916,-1.9539,3.4144,4.4869,7.9012,3.6346,36.58,60.12,86.465,0.745,162.373,0.4983,1.305,3.3462,3.34,-0.151,-2.3005,3.5412,4.4747,8.1338,3.0744,88.2951,0.8332,96.0817,0.1322,7.2017,0.1601,0.0343
71,1.938,2.726,1.413,1.929,2.9492,5.4373,5.2217,-0.4321,-1.7331,6.8742,7.1999,14.0741,4.2098,85.34,62.6,87.904,0.513,0.596,0.2062,55.2749,4.8794,3.9701,-0.4402,-1.6064,7.2167,7.3803,14.494,4.386,88.9685,0.3025,47.8186,0.0872,46.2223,-0.1641,-0.4207
72,0.424,0.568,0.325,1.745,0.141,3.6439,3.5815,-0.2861,-1.8759,4.2448,4.2737,8.5185,3.0976,36.19,60.19,86.765,0.444,125.229,0.1836,1.7854,3.4824,3.4229,-0.1363,-2.1712,3.7165,4.6897,8.5023,3.2064,88.073,0.9168,94.0854,0.1418,8.1693,0.1643,-0.0207
73,1.683,2.387,1.242,1.922,2.2253,4.798,4.6457,-0.3296,-1.7923,5.7922,6.6152,12.4074,3.878,113.92,62.51,87.637,0.506,31.392,0.2468,37.0935,4.7338,3.9299,-0.2469,-1.243,6.1874,6.7343,12.6751,4.1926,88.2801,0.6288,47.1468,0.162,33.8074,-0.3126,-0.3989
74,0.462,0.725,0.322,2.251,0.1677,3.9023,3.7795,-0.4155,-1.7737,4.8594,4.1529,9.0123,3.0923,102.42,66.05,86.731,0.782,5.854,0.2903,2.1672,4.2267,3.7874,-0.1723,-2.0316,4.2892,5.0854,9.3538,3.5275,88.3635,0.6956,46.8546,0.2833,3.8306,-0.4572,-0.286
75,1.784,2.414,1.515,1.593,2.4996,5.9769,5.6616,-0.5528,-1.6118,8.0035,7.7373,15.7407,4.3799,66.48,57.89,87.948,0.467,113.56,0.0584,47.287,4.9275,3.9804,-0.3622,-2.3248,7.6013,7.8355,15.7402,5.0964,89.3835,0.2255,88.5635,0.0879,45.0595,0.22,-0.1301
76,1.468,1.912,1.23,1.554,1.6918,4.1263,4.0951,0.0699,-1.9332,4.0456,6.4482,10.4938,4.1458,57.36,57.24,87.085,0.667,27.86,0.0541,23.2335,4.1358,3.7446,-0.2577,-1.7753,4.7395,5.6819,10.3433,3.393,87.8447,0.7896,83.0641,0.0995,27.3611,0.1056,-0.1187
77,0.714,0.966,0.579,1.668,0.4001,5.714,5.6501,-0.1047,-1.9231,6.1209,7.8914,14.0123,5.2465,139.3,59.06,88.322,0.461,48.677,0.3463,9.5571,4.8798,3.9651,-0.2039,-1.7588,6.344,7.357,13.7138,4.8505,88.8767,0.5593,53.7609,0.2974,11.4207,-0.4707,0.0417
78,1.081,1.454,0.83,1.752,0.9183,5.6655,5.4936,-0.3723,-1.7897,6.9365,7.4462,14.3827,4.5476,143.76,60.28,87.93,0.495,65.893,0.0999,17.4022,4.9004,3.9696,-0.2128,-1.5361,6.5715,7.6003,14.1751,4.9168,88.6887,0.6437,59.0706,0.2338,20.9604,-0.3929,0.0472
