id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
64,2.764,3.661,3.093,1.184,6.0014,10.4209,10.1644,0.3439,-1.7477,9.0844,19.002,28.0864,11.5358,146.78,49.81,87.42,0.565,123.403,0.2375,93.3073,4.9892,3.9912,0.117,-1.313,9.9489,9.9828,19.9643,7.9925,88.6719,0.2232,74.9674,0.3065,49.9407,-0.6623,0.5477
65,9.135,12.033,7.927,1.518,65.5388,16.2801,15.0292,0.1306,-1.4393,17.5319,40.1842,57.716,13.3593,166.68,56.62,88.347,0.461,154.785,0.188,1529.2257,4.9984,3.998,0.0313,-1.8463,9.9859,9.9968,19.994,7.9967,89.4282,0.0519,89.9056,0.1649,49.9836,-0.2207,0.7302
66,3.535,4.276,3.683,1.161,9.8118,14.1041,13.0916,0.468,-1.2493,12.8469,30.6717,43.5185,13.3458,64.47,49.26,88.761,0.338,74.434,0.1909,304.619,4.9933,3.9956,0.041,-1.6334,9.9732,9.9938,19.9793,7.9875,89.152,0.1497,107.741,0.2822,49.9624,0.6217,-0.6533
67,6.69,10.423,5.336,1.953,35.1509,13.4866,12.8924,0.255,-1.5997,12.942,30.5766,43.5185,12.8749,19.45,62.89,88.041,0.603,150.643,0.12,681.1716,4.9979,3.9988,0.0717,-1.9718,9.9873,9.9977,19.9958,7.9949,89.4656,0.0553,105.0044,0.2238,49.9892,0.6952,0.8115
68,2.996,4.138,2.822,1.466,7.0492,13.268,12.9742,0.0506,-1.859,13.4443,19.8891,33.3333,12.5359,160.02,55.7,88.278,0.395,48.494,0.0759,158.9915,4.9983,3.9978,0.1336,-2.2241,9.9847,9.9967,19.9945,7.9988,89.5768,0.0403,70.9761,0.2229,49.9894,-0.843,0.8391
69,3.34,4.87,2.701,1.803,8.7639,12.0018,11.741,0.0252,-1.8611,12.3001,20.416,32.716,11.2305,162.67,60.99,87.729,0.621,99.389,0.2804,145.7009,4.9963,3.9966,0.0557,-1.6604,9.9777,9.9944,19.99,7.9957,89.1591,0.0838,85.2855,0.2285,49.9786,-0.1938,0.8557
70,2.118,2.89,1.57,1.841,3.5246,10.65,9.8547,-0.5357,-1.5208,14.5227,12.9464,27.4691,7.4576,132.99,61.49,87.499,0.657,17.655,0.6306,58.6144,4.9811,3.9829,0.1657,-1.2884,9.9094,9.9681,19.931,7.9922,88.5048,0.3605,60.4967,0.3367,49.9034,-0.8524,-0.0548
71,3.016,3.773,2.464,1.531,7.1445,14.5862,13.1553,-0.0879,-1.5291,17.4151,27.6466,45.0617,10.9628,52.91,56.86,88.798,0.245,3.093,0.26,218.2491,4.995,3.997,0.058,-1.6099,9.9798,9.9959,19.9857,7.9895,89.2441,0.1197,111.0562,0.2629,49.9742,0.7539,-0.2701
72,2.031,3.195,1.571,2.033,3.2388,10.7639,10.4712,0.406,-1.7431,9.023,16.9029,25.9259,12.473,42.2,63.81,87.627,0.679,74.228,0.193,51.7139,4.9937,3.9972,0.0924,-1.4815,9.9774,9.9953,19.9853,7.9897,89.081,0.1432,109.3993,0.2858,49.973,0.7633,0.2004
73,3.248,3.997,3.018,1.325,8.2876,10.4124,10.2856,-0.0017,-1.9059,10.6665,16.494,27.1605,9.9309,131.34,52.95,86.404,1.107,115.059,0.1603,93.3152,4.9886,3.9893,0.1295,-1.3105,9.9418,9.9797,19.9532,7.9935,88.7079,0.2841,69.1812,0.3016,49.9251,-0.7837,-0.1685
74,2.362,3.377,1.788,1.889,4.382,10.9719,10.5184,-0.2554,-1.7322,13.0632,18.4183,31.4815,8.8034,164.29,62.11,87.504,0.701,89.109,0.2082,63.3379,4.9933,3.9938,0.1005,-1.4499,9.9622,9.9891,19.9783,7.9943,88.9195,0.1491,78.539,0.2688,49.9608,-0.5453,0.692
75,3.248,4.838,2.431,1.99,8.2876,12.6124,12.1031,0.1636,-1.7106,12.5055,22.9883,35.4938,11.9607,59.95,63.32,88.501,0.341,171.064,0.2371,206.1111,4.9937,3.9962,0.0423,-1.61,9.9706,9.9945,19.9811,7.9832,89.0731,0.1522,116.3186,0.2867,49.9639,0.7698,-0.5645
76,2.06,3.586,1.374,2.609,3.3341,11.9198,11.6941,-0.0212,-1.8729,12.4486,18.107,30.5556,11.0259,172.07,69.03,87.646,0.293,97.706,0.4666,57.4318,4.989,3.9925,0.0812,-1.2412,9.9529,9.9855,19.9713,7.9893,88.5067,0.2102,84.8485,0.31,49.9474,-0.196,0.7773
77,4.405,5.899,3.983,1.481,15.2416,12.1075,11.4891,0.2551,-1.6343,11.6304,26.9498,38.5802,11.7502,179.45,55.97,88.489,0.341,121.886,0.3103,388.8841,4.9969,3.9979,0.058,-1.6864,9.9841,9.9963,19.9925,7.9952,89.2528,0.0769,96.5633,0.2418,49.9836,0.2994,0.8238
78,2.629,3.834,2.038,1.881,5.4298,10.9258,10.762,0.1854,-1.8444,10.2495,19.6888,29.9383,11.3284,37.16,62.0,87.245,0.748,142.152,0.2657,78.4666,4.997,3.9984,0.0973,-1.8837,9.9854,9.9975,19.9929,7.9921,89.4335,0.0754,115.7304,0.2445,49.9832,0.8208,0.3338
