id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
86,1.005,1.246,0.89,1.399,0.7926,4.6897,4.5454,-0.201,-1.8087,5.3827,6.716,12.0988,3.9335,134.03,54.45,87.528,0.482,33.995,0.2158,13.8684,4.4221,3.9065,-0.3223,-1.6848,5.5253,6.003,11.4501,3.7596,87.782,0.3924,66.6095,0.3155,11.6162,-0.2465,0.2444
87,2.803,3.208,2.55,1.258,6.1728,5.6405,5.0028,-0.4138,-1.3293,7.7796,11.2327,19.0123,3.8393,95.0,51.52,88.099,0.536,136.518,0.2205,122.9412,4.958,3.9673,-0.1558,-1.7253,6.6928,9.2462,16.9833,4.7397,88.9062,0.3823,135.939,0.3359,47.8716,0.2186,-0.6309
88,2.557,3.235,2.463,1.314,5.1364,4.4749,4.3889,0.1102,-1.8306,4.402,8.561,12.963,4.3759,167.88,52.72,87.018,0.825,133.439,0.1536,68.1536,4.7571,3.9092,-0.2508,-0.9889,5.903,7.8241,13.8571,4.0583,86.8899,0.5481,110.5163,0.3535,41.2511,0.1643,0.6454
89,2.492,4.576,1.437,3.184,4.8773,6.0932,4.4961,-1.3076,0.3715,12.6888,7.6816,20.3704,3.2056,0.89,72.56,87.149,0.68,22.809,0.3589,68.2792,4.9784,3.9787,-0.5029,-2.0287,8.6922,9.5349,18.949,4.6194,89.3914,0.0747,45.3359,0.1698,48.531,-0.3737,0.8883
90,2.242,4.575,1.18,3.878,3.9476,8.5776,7.8984,-0.1808,-1.6707,10.284,13.9136,24.1975,6.5559,5.68,75.54,87.758,0.774,172.539,0.2984,70.9877,4.9985,3.9967,-0.2305,-1.9217,9.335,9.9566,19.8416,5.8789,89.776,0.0269,151.4847,0.1823,49.9241,0.0789,0.6729
91,3.497,5.202,2.62,1.985,9.6022,5.3506,5.18,0.2202,-1.7106,5.1,10.3321,15.4321,5.2705,143.44,63.27,87.812,0.572,54.734,0.2485,168.187,4.8827,3.9138,-0.4048,-1.2359,7.3191,8.609,16.6349,4.1284,88.2444,0.349,49.664,0.2408,46.1233,-0.3158,0.6384
92,2.099,2.568,1.841,1.395,3.4598,7.6278,7.1699,0.0225,-1.6678,8.283,13.6923,21.9753,6.4017,35.27,54.36,88.543,0.399,126.997,0.5144,95.593,4.9786,3.9831,-0.2584,-1.3145,8.1218,9.549,18.6316,5.1599,89.1969,0.1544,140.5487,0.3037,48.3155,0.4343,0.0985
93,2.445,4.015,1.767,2.273,4.6944,5.1625,4.9758,0.3022,-1.5757,4.7959,11.3769,16.1728,5.1696,18.97,66.25,87.784,0.704,109.937,0.3347,79.6523,4.9168,3.9504,-0.2446,-1.0999,6.8606,8.8828,16.5499,4.4439,88.0446,0.3243,93.1024,0.2959,47.7967,0.2056,0.7224
94,1.789,2.286,1.682,1.359,2.5149,4.0708,3.9238,-0.3577,-1.7741,4.9873,5.1362,10.1235,3.2342,58.51,53.65,85.797,1.189,143.762,0.3951,23.841,4.3405,3.8488,-0.1522,-0.7874,4.9218,6.3562,11.1771,4.1066,85.6348,1.2088,117.0891,0.4128,20.5202,0.2174,-0.2567
95,0.836,1.113,0.635,1.753,0.5487,3.8366,3.5787,-0.6425,-1.5043,5.3681,3.8912,9.2593,2.684,65.84,60.3,85.51,1.115,146.302,0.4428,4.8669,4.2924,3.9046,-0.1699,-1.5565,4.6787,5.7925,10.4275,4.0409,87.3245,0.7073,110.7902,0.392,12.4705,0.2517,-0.481
96,1.784,1.99,1.694,1.175,2.4996,4.5694,4.2041,-0.5313,-1.5183,6.2478,6.3448,12.5926,3.205,94.95,49.59,86.625,0.821,98.365,0.3951,29.0212,4.5163,3.8533,-0.2514,-0.9491,5.5044,6.92,12.4909,3.9386,86.406,1.0308,89.0434,0.3325,31.1735,-0.072,-0.1451
97,1.654,1.918,1.477,1.298,2.1491,4.119,3.2518,-1.0561,-0.3944,7.4883,5.845,13.3333,2.1207,12.16,52.4,86.766,0.883,92.424,0.531,25.2849,4.44,3.8338,-0.3399,-0.7092,5.6534,6.5481,12.0474,3.6567,85.8351,0.8021,94.5058,0.3478,29.2905,-0.1242,0.6705
98,4.677,5.768,4.064,1.419,17.1773,6.3243,5.9902,-0.0376,-1.6415,7.0345,14.2001,21.2346,5.2508,72.96,54.83,88.098,0.553,131.257,0.4538,343.6025,4.9658,3.976,-0.1127,-1.768,7.1839,9.3608,17.7509,5.1289,89.105,0.2851,127.9416,0.3514,46.3095,0.3157,-0.6672
99,2.807,3.712,2.265,1.638,6.1881,5.6239,5.0647,-0.5464,-1.4368,7.8783,7.6772,15.5556,3.7859,114.47,58.6,87.684,0.647,20.633,0.5755,103.9153,4.8539,3.8424,-0.2903,-0.8538,7.0608,8.5254,16.3401,4.4484,87.4819,0.9568,50.3282,0.3229,43.8388,-0.351,-0.3861
100,3.389,3.913,3.184,1.229,9.023,7.5286,6.9524,-0.179,-1.6179,9.0556,14.1543,23.2099,5.7241,178.86,50.87,88.017,0.576,166.618,0.0757,176.0195,4.9952,3.9918,-0.2557,-1.6922,9.0412,9.8874,19.6524,5.5811,89.5708,0.0619,141.7465,0.225,49.7049,0.0361,0.5026
101,1.222,2.133,0.778,2.741,1.1736,4.832,4.7705,0.0199,-1.9052,4.9012,6.9506,11.8519,4.6466,64.23,69.96,87.414,0.765,166.552,0.7146,18.2446,4.8382,3.9773,-0.1006,-2.5599,5.091,7.4507,12.6893,4.5265,89.0639,0.2145,141.286,0.4602,19.5084,0.5832,-0.6814
