id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
608,8.734,10.132,8.297,1.221,59.9185,32.6701,28.4397,-0.8324,-1.1082,51.4756,27.2281,78.7037,20.201,81.95,50.69,88.535,0.656,151.527,0.086,1366.1479,4.9976,3.999,-0.4066,-2.2023,9.9952,9.9952,19.9926,7.9933,89.8654,0.0399,146.7623,0.1866,49.9843,0.573,-0.8769
609,4.925,5.703,4.474,1.275,19.052,33.5922,29.5216,-0.9606,-0.9611,55.2949,23.4088,78.7037,21.199,165.16,51.88,88.541,1.023,131.284,0.2813,489.9278,4.9989,3.9996,-0.3922,-1.9685,9.9984,9.9976,19.9981,7.9966,89.9402,0.0097,129.1941,0.1782,49.9932,-0.4465,0.7282
610,7.638,9.844,6.309,1.56,45.82,31.5253,28.5189,-0.7245,-1.3174,46.5991,32.1046,78.7037,20.5871,92.39,57.34,88.711,0.371,78.578,0.0569,1358.9532,4.9971,3.9992,-0.3595,-2.0419,9.9936,9.9957,19.9948,7.9955,89.9211,0.033,90.7129,0.1883,49.983,-0.3829,-0.9138
611,3.016,4.179,2.294,1.822,7.1445,27.1065,25.7626,-0.1839,-1.6731,31.8244,45.3361,77.1605,21.6406,76.11,61.24,89.161,0.191,110.176,0.418,303.7389,4.9892,3.9957,-0.279,-1.4983,9.9791,9.9853,19.9666,7.9793,89.609,0.1345,113.2949,0.2931,49.9222,0.5167,-0.9056
612,4.851,6.05,4.705,1.286,18.4804,26.8885,26.4585,-0.0752,-1.879,28.69,46.0014,74.6914,24.5492,107.14,52.13,88.454,0.451,43.997,0.2558,450.8582,4.9953,3.9988,-0.2001,-1.915,9.9933,9.9974,19.9931,7.9961,89.928,0.0449,16.9723,0.2878,49.9811,-0.4474,-0.7838
613,5.951,6.545,5.614,1.166,27.8159,31.6308,28.2968,-0.6579,-1.3452,46.2456,32.4581,78.7037,21.1471,47.3,49.38,88.931,0.494,2.026,0.2875,986.1381,4.9972,3.999,-0.256,-1.8409,9.9967,9.998,19.99,7.9931,89.9206,0.0438,41.0184,0.2332,49.9896,0.7036,-0.1545
614,4.121,4.286,4.116,1.041,13.3364,28.7089,27.4438,-0.4149,-1.7348,36.2291,33.2154,69.4444,22.3726,175.84,46.16,88.659,0.55,44.639,0.2004,388.1008,4.999,3.9998,-0.3944,-2.0341,9.9991,9.9985,19.9986,7.9978,89.9608,0.012,53.3566,0.1668,49.9952,-0.3756,0.8625
615,2.147,3.283,1.501,2.187,3.6199,23.4267,22.9381,-0.2489,-1.8593,27.0342,29.7559,56.7901,19.92,97.16,65.43,88.259,0.356,128.752,0.0102,83.9473,4.9941,3.9981,-0.3031,-1.6463,9.9879,9.9898,19.9879,7.9897,89.7776,0.0583,126.5983,0.2469,49.9572,-0.2136,-0.8229
616,11.994,13.196,12.297,1.073,112.9782,36.7459,35.439,-0.3209,-1.8167,44.2221,34.4816,78.7037,29.7279,111.2,47.02,88.684,0.712,15.453,0.0711,2897.4866,4.9988,3.9998,-0.3252,-2.4262,9.9978,9.9989,19.9988,7.999,89.98,0.0126,27.0166,0.1738,49.9952,-0.8199,-0.7956
617,3.377,5.322,2.605,2.043,8.9544,29.5216,28.8792,-0.2708,-1.8524,34.4002,42.143,76.5432,24.8853,91.5,63.92,88.571,0.311,72.394,0.1559,245.4005,4.9954,3.9986,-0.336,-1.9507,9.9899,9.9947,19.9884,7.9926,89.889,0.0689,63.4041,0.2026,49.9723,0.1975,-0.9565
618,4.322,6.856,3.486,1.967,14.67,28.0428,27.5802,0.186,-1.819,26.4311,52.2726,78.7037,28.8339,99.33,63.05,88.882,0.386,156.723,0.2815,496.6034,4.9856,3.995,-0.281,-1.3363,9.9744,9.9771,19.9734,7.9762,89.3942,0.1078,143.2444,0.3537,49.8801,-0.0764,-0.872
619,7.865,8.679,7.508,1.156,48.5825,34.0683,30.605,-0.7948,-1.2478,51.9162,26.7876,78.7037,22.4395,100.66,49.14,88.717,0.713,110.544,0.0405,1360.0504,4.9989,3.9998,-0.3918,-2.5045,9.9975,9.9983,19.9984,7.9984,89.9666,0.012,99.9525,0.1733,49.9943,-0.5966,-0.9457
620,8.961,10.492,8.187,1.282,63.062,32.4952,30.4296,-0.2175,-1.7056,38.9344,39.7693,78.7037,25.397,131.89,52.04,88.978,0.36,163.906,0.0775,2256.6467,4.9971,3.9991,-0.35,-1.6709,9.9945,9.9921,19.9957,7.9931,89.8698,0.0207,140.3055,0.1905,49.9799,-0.7374,-0.213
621,3.5,5.824,2.638,2.208,9.6212,28.3876,27.5045,0.4432,-1.6161,23.7449,54.9588,78.7037,32.6786,134.03,65.63,89.099,0.249,26.137,0.289,375.5038,4.9972,3.9994,-0.1735,-1.8357,9.9968,9.9973,19.9972,7.9969,89.9164,0.0215,44.1096,0.2705,49.9861,-0.858,-0.0595
622,8.644,11.671,7.197,1.622,58.6801,29.0022,26.0971,-0.475,-1.427,39.9651,38.7386,78.7037,19.9001,91.79,58.34,88.99,0.328,13.172,0.1523,2146.9382,4.9975,3.9994,-0.2701,-2.2288,9.9953,9.9983,19.9958,7.9977,89.9559,0.0332,22.1631,0.2299,49.9882,-0.3372,-0.919
623,2.511,2.837,2.24,1.267,4.9535,23.8595,18.2382,-1.4411,0.3456,48.6352,26.3648,75.0,11.2235,134.53,51.71,88.83,0.309,147.538,0.2847,152.8128,4.9908,3.9966,-0.2256,-1.0417,9.9849,9.9832,19.9836,7.9802,89.6224,0.0564,125.5027,0.2977,49.9293,-0.6054,-0.0925
624,7.338,10.457,5.348,1.955,42.2954,34.811,32.8873,-0.3848,-1.711,44.0806,34.6231,78.7037,26.7971,113.45,62.91,89.047,0.324,170.921,0.1903,1569.5496,4.9981,3.9994,-0.3921,-2.0676,9.996,9.9936,19.9975,7.9956,89.9014,0.0131,156.7477,0.1864,49.9874,-0.7938,-0.7031
625,4.322,7.054,3.353,2.104,14.67,28.9724,28.4794,0.2233,-1.8291,26.6994,51.6957,78.3951,30.5136,22.64,64.58,88.817,0.404,122.556,0.3635,478.2373,4.9965,3.9986,-0.2889,-1.5742,9.9963,9.9957,19.9874,7.9839,89.8344,0.0396,123.133,0.2265,49.9843,0.7471,0.6222
626,5.626,6.79,4.761,1.426,24.8628,30.6421,25.3418,-1.1395,-0.4156,56.6994,22.0043,78.7037,18.4202,174.33,54.96,88.954,0.437,2.458,0.3948,771.9611,4.9972,3.9993,-0.2551,-1.6079,9.9982,9.9971,19.9964,7.9948,89.8912,0.0227,49.2724,0.2651,49.9873,-0.4277,0.8092
627,2.72,3.314,2.32,1.429,5.8109,27.8044,26.7872,-0.3732,-1.7503,34.3426,35.7191,70.0617,21.9567,52.42,55.01,88.763,0.311,178.332,0.141,190.3622,4.9963,3.9977,-0.2289,-1.9337,9.9939,9.9933,19.98,7.9845,89.6652,0.0667,163.9762,0.2642,49.977,0.8542,-0.3821
628,5.992,8.284,4.795,1.728,28.1969,30.7666,29.5724,-0.2401,-1.7652,36.2407,42.463,78.7037,24.9767,35.03,59.94,88.945,0.275,89.331,0.2849,995.3383,4.9967,3.9987,-0.3019,-1.5674,9.9964,9.9957,19.9884,7.9855,89.851,0.0408,114.6892,0.2121,49.9846,0.7229,0.6039
629,6.346,8.08,5.243,1.541,31.6263,35.6092,33.2679,-0.404,-1.6941,45.6986,33.0051,78.7037,27.286,59.12,57.02,88.769,0.766,152.604,0.0897,910.9424,4.997,3.9985,-0.2649,-1.925,9.9949,9.9953,19.9855,7.9868,89.7868,0.0488,152.4787,0.2427,49.9806,0.8309,-0.4797
630,4.251,5.824,4.033,1.444,14.1937,28.3768,27.9336,0.1396,-1.8265,27.393,51.3107,78.7037,28.4961,9.97,55.3,88.772,0.497,144.094,0.3794,456.884,4.9965,3.9988,-0.275,-1.5254,9.9965,9.9959,19.9917,7.9881,89.8374,0.028,134.1301,0.2679,49.9847,0.4215,0.7341
