id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
1,2.348,3.734,1.842,2.027,4.3286,3.7924,3.668,-0.0666,-1.7709,4.1387,7.7131,11.8519,3.2935,165.14,63.75,86.363,0.95,48.793,0.1134,46.1082,3.8011,3.5793,-0.2142,-1.1182,4.7893,6.6492,11.6669,3.2983,86.6957,0.7852,96.9641,0.2179,37.4373,0.2117,0.6457
2,1.174,1.368,1.061,1.29,1.0822,3.0192,2.3887,-1.1642,-0.2612,5.6337,3.5021,9.1358,1.5356,105.61,52.21,86.387,0.706,158.409,0.0627,11.7032,3.274,3.19,-0.1511,-0.9722,4.1792,5.1774,9.5231,3.2216,86.0516,1.1389,86.5992,0.2909,19.1053,-0.1293,-0.4125
3,1.434,2.433,0.916,2.655,1.6156,3.819,3.2756,-0.7287,-1.0938,6.0099,5.1012,11.1111,2.4826,2.05,69.36,87.797,0.636,39.756,0.2829,27.9028,3.73,3.5143,-0.2302,-1.3715,4.5867,6.1793,10.8388,3.2028,87.5225,0.4618,87.4233,0.2508,29.5684,0.0187,0.8058
4,1.999,2.291,1.832,1.25,3.1398,3.7311,3.2707,-0.8294,-1.081,5.8705,5.2406,11.1111,2.2959,0.04,51.35,86.26,1.174,86.694,0.0551,33.054,4.345,3.8752,-0.2803,-1.8268,5.2411,8.0,13.4261,3.3586,88.821,0.1795,98.5849,0.1752,46.2581,0.1779,0.885
5,1.336,2.327,0.836,2.783,1.4022,3.6865,3.5614,-0.3631,-1.7882,4.511,4.2544,8.7654,2.942,179.02,70.23,85.208,1.671,107.182,0.1055,11.833,3.5597,3.2907,-0.2962,-1.643,4.3094,4.9096,9.2326,3.0305,88.3662,0.2071,67.1194,0.324,9.7736,-0.3424,0.6618
6,1.925,2.341,1.923,1.217,2.9111,6.087,5.4992,-0.0554,-1.5216,7.2247,12.1581,19.3827,4.8598,22.2,50.6,88.666,0.328,151.055,0.3059,80.0209,4.612,3.9539,-0.1281,-1.4982,5.7299,8.8788,15.3655,3.8949,88.6756,0.2599,106.9557,0.204,48.5212,0.3686,0.6458
7,1.005,1.563,0.799,1.957,0.7926,4.1155,3.9882,-0.2034,-1.8186,4.7229,6.0178,10.7407,3.4514,115.78,62.94,87.474,0.666,19.932,0.3777,11.9661,3.8287,3.6831,-0.1567,-2.0676,4.0318,5.8878,9.6813,3.2911,88.8682,0.2802,75.8763,0.3001,16.3827,-0.3609,-0.5381
8,2.198,3.251,1.676,1.94,3.7952,4.0064,3.95,0.0053,-1.8926,4.1039,6.7603,10.8642,3.8072,139.32,62.73,86.467,0.989,26.728,0.4324,42.8266,4.1078,3.8035,-0.1479,-1.4017,4.7303,7.0604,11.7016,3.4721,88.3644,0.2213,64.0615,0.3479,33.7306,-0.673,0.3266
9,2.372,2.759,2.449,1.127,4.4201,4.6531,4.4899,-0.1461,-1.7977,5.2501,8.2067,13.4568,3.958,98.93,48.41,87.707,0.797,3.068,0.1794,71.7561,4.3925,3.9302,-0.134,-2.136,4.6576,7.9104,12.4531,3.5857,89.2857,0.1618,81.6125,0.2428,42.6087,-0.5155,-0.7524
10,2.356,2.867,2.05,1.398,4.3591,4.6734,4.0381,-0.6106,-1.1961,7.0107,7.9275,14.9383,2.9402,73.75,54.43,87.856,0.608,13.488,0.0969,79.6249,4.5546,3.9508,-0.1632,-1.5672,5.4102,8.5221,14.3901,3.7762,88.9316,0.2129,84.3763,0.2048,47.2127,-0.3201,-0.7616
11,1.322,2.102,1.333,1.577,1.3717,3.743,3.6254,0.474,-1.6789,3.0302,6.7229,9.7531,4.5116,153.3,57.61,86.802,0.774,8.151,0.5414,15.8321,3.7447,3.4913,-0.228,-1.4305,4.4512,5.4547,9.8572,3.2191,88.1583,0.203,64.4981,0.3895,12.5242,-0.49,0.6541
12,1.784,2.687,1.359,1.976,2.4996,4.4518,4.2104,-0.0336,-1.6568,4.943,8.5138,13.4568,3.7499,73.23,63.16,88.037,0.525,154.144,0.0974,47.5542,4.1573,3.8663,-0.0366,-1.7782,4.3647,7.412,11.6771,3.6202,88.5437,0.4403,87.9495,0.2422,39.7991,-0.3303,-0.6833
13,1.723,2.228,1.639,1.36,2.332,4.4394,4.3007,-0.1102,-1.8031,4.9151,6.9367,11.8519,3.8229,138.12,53.66,86.852,0.799,87.317,0.2434,28.5477,4.3274,3.8877,-0.2231,-1.8184,4.9513,7.4225,12.3262,3.4653,89.1136,0.1262,70.95,0.2966,36.6093,-0.5829,-0.2272
14,1.789,4.18,1.117,3.742,2.5149,2.8321,2.4118,1.2615,-0.2667,1.5983,8.6486,10.2469,4.9112,139.08,75.04,86.303,0.89,51.951,0.4251,27.1118,3.5582,3.4983,-0.0514,-1.2432,4.0435,5.8566,9.827,3.3789,87.0657,0.7027,77.258,0.3054,23.3001,-0.3976,0.088
15,2.397,4.072,1.803,2.258,4.5115,4.7754,4.4956,0.6894,-1.2414,3.6225,11.8096,15.4321,5.9233,134.7,66.12,87.764,0.509,45.455,0.4945,77.8718,4.7276,3.9847,0.0095,-1.9312,5.4243,9.1222,15.1882,4.1465,89.3702,0.0992,81.1373,0.3194,48.5301,-0.5967,-0.2292
16,2.848,3.701,2.936,1.261,6.371,3.5762,3.4913,0.3105,-1.7368,3.1877,7.3061,10.4938,3.8588,23.88,51.58,86.116,0.937,152.345,0.2053,64.385,3.8877,3.7895,0.0699,-1.7442,4.0589,7.4473,11.5357,3.6188,87.6651,1.0617,116.6996,0.1744,43.2187,0.4664,0.2623
17,1.494,2.737,0.91,3.007,1.7528,3.952,3.7637,-0.2992,-1.7261,4.8063,6.3048,11.1111,3.0928,5.07,71.61,87.04,0.587,89.922,0.4596,24.0087,3.7673,3.602,-0.0813,-1.4451,4.3289,6.4743,10.8208,3.4429,87.3093,0.6924,96.3667,0.3034,25.2158,0.2226,0.7333
