id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
53,7.061,8.716,6.227,1.4,39.1556,7.9769,7.2083,-0.2935,-1.5342,10.2737,15.5287,25.8025,5.9187,165.68,54.46,87.259,0.694,148.911,0.0359,565.912,4.8966,3.9361,-0.1714,-2.0317,9.1988,9.4488,18.641,5.8715,88.9018,0.398,94.4376,0.1161,43.8864,0.1769,0.3014
54,4.175,6.083,2.939,2.07,13.6869,6.5627,5.7707,-0.6572,-1.247,9.754,9.7522,19.5062,4.1197,96.4,64.21,86.877,0.73,9.282,0.1167,172.4116,4.846,3.8849,-0.3932,-1.8178,8.4447,8.9521,17.6507,5.3785,88.123,0.6515,77.2085,0.1444,42.9365,-0.0575,-0.1281
55,16.052,19.912,13.988,1.423,202.3777,11.9074,10.6609,0.3048,-1.4495,12.7035,18.778,31.4815,12.3855,86.64,54.91,87.591,0.849,114.74,0.0413,3184.979,4.9527,3.9403,-0.3681,-1.7194,9.6325,9.6092,19.4198,7.076,89.1376,0.3224,74.9751,0.1605,44.9486,0.1083,0.1368
56,4.862,6.074,4.217,1.44,18.5642,6.2352,5.8608,-0.1117,-1.6025,7.2204,13.5204,20.7407,4.9321,125.09,55.23,86.826,0.786,156.065,0.0712,228.2496,4.7631,3.8757,-0.4436,-1.9052,7.4298,8.6694,16.5975,4.5626,87.3473,0.6814,72.4903,0.1659,44.0307,-0.1778,-0.2716
57,1.123,1.613,0.823,1.959,0.9907,6.7481,6.5621,-0.3746,-1.8028,8.2407,8.179,16.4198,5.4516,66.56,62.96,86.397,0.786,4.053,0.2016,10.9142,4.9047,3.9016,-0.4257,-1.7078,9.1202,9.2937,18.7004,6.259,88.4649,0.5151,74.4324,0.1621,43.7786,-0.0189,-0.0583
58,11.141,14.424,9.897,1.457,97.4851,11.3081,10.458,0.1925,-1.4532,11.7704,19.7111,31.4815,9.5208,108.12,55.54,88.243,0.57,38.576,0.1269,2069.4514,4.9464,3.9179,-0.4662,-1.3524,9.4787,9.5581,19.3952,7.0749,88.7317,0.4321,58.6785,0.2248,45.7439,-0.0218,-0.039
59,3.317,11.581,0.987,11.737,8.642,7.9899,6.1431,-1.8026,3.2384,25.4649,6.0166,31.4815,5.194,89.96,85.13,88.104,0.831,78.147,0.1803,163.5147,4.9243,3.9017,-0.578,-1.3546,9.2882,9.3211,19.0544,6.7078,88.508,0.5264,69.1726,0.1877,44.2423,-0.0182,-0.1081
60,8.635,13.369,5.85,2.285,58.5581,12.502,10.5781,-0.8778,-0.9447,20.5481,10.9334,31.4815,7.644,83.41,66.37,88.414,0.536,44.485,0.0788,1257.5758,4.9423,3.9197,-0.568,-1.4955,9.4537,9.4469,19.2528,6.9,88.7593,0.4357,68.7415,0.1783,44.895,-0.0166,-0.0549
61,1.379,1.564,1.334,1.172,1.4937,6.4198,5.9321,-0.7164,-1.4056,9.285,7.1348,16.4198,4.3583,155.18,49.54,86.677,0.755,63.893,0.1881,18.0497,4.8237,3.8649,-0.3527,-1.4536,8.4563,8.9807,17.6372,5.456,87.5417,0.8225,77.6476,0.1634,42.946,-0.0494,-0.0625
62,1.005,1.704,0.635,2.684,0.7926,3.2552,3.2125,0.2661,-1.8714,2.8912,5.2569,8.1481,3.614,120.68,69.57,83.846,1.546,43.815,0.1905,5.0816,3.0709,3.0394,-0.2738,-2.0025,3.5009,4.4964,7.8949,2.8868,84.0256,1.7075,84.9224,0.1452,19.4223,-0.0622,-0.1335
63,3.039,4.098,2.538,1.615,7.255,6.1384,6.0645,0.0936,-1.8911,6.0022,11.6522,17.6543,6.1283,1.65,58.24,87.272,0.731,61.728,0.1486,105.2366,4.653,3.8204,-0.3325,-1.5474,6.9658,8.4313,15.8997,4.4654,86.7056,0.9737,73.0565,0.1811,42.4931,-0.1184,-0.1665
64,1.654,1.836,1.581,1.161,2.1491,4.0023,3.8279,-0.4754,-1.6915,5.1653,4.8347,10.0,3.0406,177.29,49.26,84.452,1.073,138.274,0.1588,15.1223,4.0547,3.6159,-0.2864,-1.3944,5.1445,6.2605,11.7075,3.3425,85.1527,1.7738,86.9332,0.1752,32.3962,0.0656,-0.1948
65,1.576,1.936,1.395,1.388,1.9509,7.5857,7.4305,-0.2121,-1.8686,8.6178,10.3945,19.0123,6.5307,50.43,54.23,87.584,0.432,166.435,0.1857,31.8815,4.8256,3.8637,-0.3378,-1.4404,8.4905,8.9741,17.6709,5.4801,87.5197,0.8518,78.2417,0.1656,42.7395,-0.0253,-0.0622
66,1.93,2.696,1.506,1.791,2.9264,5.3884,5.2397,-0.3022,-1.8207,6.4019,7.5487,13.9506,4.4346,173.61,60.82,86.081,0.998,21.972,0.1725,30.0256,4.5503,3.7996,-0.2799,-1.5373,6.6009,8.1514,15.0191,4.1125,86.6104,1.0624,78.4,0.171,41.2335,-0.0729,-0.1103
67,9.174,11.376,8.014,1.42,66.1027,12.936,12.0168,-0.0998,-1.6834,15.0664,16.4151,31.4815,10.7084,161.28,54.84,88.115,0.588,176.216,0.1251,1221.4933,4.9107,3.8978,-0.4708,-1.3811,9.2905,9.2991,18.9183,6.5306,88.547,0.5458,79.6157,0.1556,43.203,0.0055,0.0053
68,3.207,4.353,2.867,1.519,8.078,4.3333,4.2091,-0.2428,-1.8204,5.0399,6.812,11.8519,3.6135,109.15,56.63,85.475,1.064,32.011,0.0869,70.9458,4.313,3.7466,-0.4163,-1.7034,5.1319,6.7821,12.3536,3.3435,85.9985,1.2847,76.8413,0.1747,38.7646,-0.0656,-0.3521
69,1.811,2.211,1.534,1.441,2.5758,3.528,2.9338,-1.1087,-0.5584,6.2343,4.0126,10.2469,1.9182,98.14,55.25,84.933,1.124,2.602,0.2108,20.7977,4.3133,3.7533,-0.413,-1.7634,5.0943,6.7843,12.36,3.2857,86.1239,1.2687,78.621,0.1673,38.5064,-0.0556,-0.3298
