id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
72,3.095,4.228,2.615,1.617,7.5255,25.817,24.9747,-0.3815,-1.7677,31.8305,36.3794,68.2099,20.5488,110.62,58.26,88.255,0.576,1.549,0.3113,168.3186,4.9994,3.9993,-0.2077,-1.8255,9.9985,9.9989,19.9987,7.999,89.9032,0.0266,16.7758,0.2425,49.9962,-0.8443,-0.5732
73,6.365,10.233,5.261,1.945,31.8168,32.5873,31.6104,0.3295,-1.7292,28.9369,49.7668,78.7037,34.8282,117.9,62.79,89.134,0.286,3.728,0.2975,1359.4298,4.9996,3.9994,-0.2071,-1.82,9.9987,9.9992,19.9989,7.9992,89.9159,0.0192,14.6562,0.2506,49.9968,-0.7203,-0.5954
74,4.308,5.435,3.67,1.481,14.5748,25.4583,24.3155,-0.3894,-1.7234,31.9026,36.3073,68.2099,19.7564,89.44,55.97,88.749,0.362,6.597,0.4023,439.1416,4.9988,3.9979,-0.2011,-1.5883,9.9971,9.9979,19.9955,7.9976,89.8096,0.0428,24.645,0.2842,49.984,0.1024,-0.7119
75,3.894,4.764,3.321,1.435,11.9075,29.2995,27.8957,-0.2377,-1.7011,34.9537,43.75,78.7037,23.2093,120.47,55.12,88.997,0.307,1.827,0.3399,460.2441,4.9994,3.9992,-0.1948,-1.6571,9.9986,9.9988,19.9987,7.9989,89.8917,0.0263,26.4606,0.27,49.9961,-0.7821,-0.5243
76,7.957,12.833,5.187,2.474,49.7257,26.6135,19.8963,-1.8218,1.6904,64.9655,13.7382,78.7037,13.2642,87.47,67.99,86.095,3.861,117.655,0.114,923.1415,4.9987,3.9975,-0.3609,-1.942,9.9971,9.9973,19.996,7.9984,89.8007,0.0393,125.1808,0.2169,49.9807,0.2497,-0.9087
77,6.112,8.379,4.968,1.687,29.34,34.1061,33.1485,-0.1225,-1.8625,37.5809,41.1228,78.7037,29.7472,112.73,59.34,88.954,0.364,13.493,0.2107,1106.3038,4.9998,3.9997,-0.3391,-2.2721,9.9996,9.9997,19.9997,7.9998,89.9566,0.0075,22.0178,0.1913,49.9988,-0.8621,-0.8605
78,4.091,4.949,3.525,1.404,13.1459,24.6555,21.721,-0.8216,-1.1334,38.45,30.0685,68.5185,15.6783,72.26,54.54,88.464,0.408,85.866,0.309,327.6891,4.9969,3.9949,-0.2004,-1.4539,9.9925,9.9944,19.9894,7.9946,89.6659,0.0881,92.4427,0.2969,49.9524,0.5759,-0.6866
79,4.061,5.411,3.305,1.637,12.9553,26.6707,24.6087,-0.5747,-1.4935,36.913,35.9265,72.8395,18.4565,80.26,58.58,88.298,0.531,160.103,0.1885,302.1383,4.9982,3.9972,-0.3271,-1.6495,9.9953,9.9951,19.9958,7.9979,89.6817,0.0517,175.1489,0.2674,49.9747,0.2328,-0.7533
80,10.436,14.887,7.967,1.869,85.5434,31.4205,29.8831,-0.2082,-1.7449,36.9685,41.7352,78.7037,25.3922,107.62,61.85,89.019,0.336,57.464,0.1327,3266.6111,4.9993,3.999,-0.2734,-1.6502,9.9984,9.9986,19.9984,7.999,89.8581,0.0268,43.6942,0.2555,49.9948,-0.6887,-0.756
81,4.135,5.414,4.383,1.235,13.4316,26.2978,25.961,-0.0173,-1.9004,27.1685,49.0661,76.2346,24.8563,52.16,51.0,88.662,0.402,42.742,0.0469,385.6206,4.9981,3.9963,-0.1855,-1.5749,9.995,9.9964,19.9905,7.9954,89.7718,0.061,35.6598,0.2962,49.9615,0.8526,-0.336
