id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
11,1.729,2.033,1.519,1.339,2.3472,6.2392,5.9166,-0.5194,-1.6274,8.2557,8.0406,16.2963,4.6103,115.13,53.24,87.266,0.834,29.454,0.2765,32.4809,4.9479,3.9968,-0.2023,-2.1187,7.3305,8.8202,17.1974,4.9862,89.4331,0.1425,50.2672,0.1984,35.9306,-0.6894,-0.6612
12,2.062,2.946,1.624,1.814,3.3379,4.961,4.8255,-0.0009,-1.8087,5.2085,9.8532,15.0617,4.495,126.06,61.13,87.825,0.624,57.902,0.3027,60.3982,4.852,3.9766,0.1431,-1.2656,5.04,9.0648,14.6829,4.8625,87.7146,0.6459,69.3305,0.1961,44.4948,-0.3574,-0.0004
13,2.952,3.354,2.999,1.118,6.8435,5.2615,5.1685,0.1053,-1.8584,5.1628,9.1582,14.321,5.1743,4.45,48.2,87.637,0.606,118.228,0.0793,110.6809,4.9432,3.9846,0.1229,-1.6814,5.6774,9.6934,16.8722,5.106,88.8856,0.2799,100.2095,0.1902,48.4037,0.397,0.7824
14,1.254,1.479,1.096,1.35,1.2346,4.4388,4.0673,-0.5573,-1.4848,6.1463,5.7055,11.8519,3.0759,57.11,53.47,87.462,0.597,119.806,0.4049,19.2347,4.7101,3.9626,-0.1381,-1.3361,5.381,7.461,12.6823,4.2265,88.3676,0.4349,106.7307,0.3324,18.1305,0.4712,-0.3787
15,3.314,3.544,3.43,1.033,8.6267,5.4753,5.2323,-0.0739,-1.7146,6.0911,10.4521,16.5432,4.5933,22.68,45.93,87.773,0.626,113.961,0.1659,150.0873,4.9516,3.9838,0.0548,-2.1562,6.0037,9.7028,17.0398,5.0871,89.2647,0.1585,121.3188,0.1978,47.4884,0.6655,0.8539
16,3.678,5.862,2.637,2.223,10.6234,7.0339,6.6445,0.3732,-1.4971,6.4503,17.6238,24.0741,6.9801,63.86,65.78,88.363,0.427,52.225,0.2144,243.3052,4.9835,3.998,-0.0893,-1.6776,8.1509,9.7631,19.1095,5.737,89.7266,0.1266,107.4548,0.1886,47.66,0.6494,-0.7921
17,2.376,3.647,1.651,2.209,4.4353,5.6496,5.5562,0.0636,-1.8642,5.6551,9.9005,15.5556,5.4607,29.86,65.64,87.398,0.772,109.655,0.2528,69.0744,4.9536,3.9876,-0.0423,-1.5445,6.6041,9.6403,17.3626,5.0135,89.2434,0.1681,106.0657,0.2259,47.4403,0.5108,0.7402
18,0.975,1.075,0.923,1.165,0.7468,4.2234,4.0484,-0.3675,-1.7503,5.2238,5.1466,10.3704,3.3048,97.03,49.36,86.93,0.948,67.229,0.3222,9.6219,4.684,3.9743,-0.2427,-1.3885,5.336,6.1544,11.325,3.9173,88.464,0.495,75.2259,0.3088,13.2336,-0.0586,-0.783
19,1.052,1.362,0.857,1.589,0.8688,4.2217,4.0584,-0.2591,-1.7885,4.9936,6.241,11.2346,3.4787,67.28,57.82,87.03,0.602,57.493,0.2898,11.2922,4.6805,3.9673,-0.1622,-1.3724,5.1001,6.549,11.4883,4.0389,88.271,0.5626,80.5087,0.3049,14.7354,0.0838,-0.6402
20,4.473,5.503,4.265,1.29,15.7141,5.846,5.562,-0.0499,-1.6729,6.4885,13.6349,20.1235,4.8755,95.39,52.22,87.856,0.637,132.243,0.1666,284.4256,4.9707,3.9957,-0.0938,-1.4802,6.7153,9.6272,17.6742,4.8545,89.4264,0.1665,95.6686,0.1999,47.9905,0.1258,-0.8394
21,1.677,2.537,1.218,2.082,2.21,5.5138,5.4455,0.0588,-1.9038,5.4835,8.3436,13.8272,5.4079,40.87,64.35,87.29,0.638,129.175,0.0765,31.6741,4.9042,3.9875,-0.0052,-2.2075,5.4631,9.0253,14.7396,4.7935,89.358,0.1467,124.7812,0.2409,34.297,0.7995,0.2152
22,1.198,1.786,0.941,1.898,1.1279,5.088,5.025,0.0997,-1.8952,4.9588,7.5103,12.4691,5.0929,112.32,62.22,87.513,0.61,19.006,0.3731,18.4546,4.7859,3.9868,-0.1149,-1.8978,5.1178,7.0466,11.9824,4.2501,88.7538,0.3408,58.9708,0.2571,17.9158,-0.5661,-0.6806
23,1.061,1.351,0.863,1.565,0.884,4.1142,3.8214,-0.5391,-1.5123,5.6047,6.3707,11.9753,2.899,104.34,57.43,86.479,0.752,48.232,0.155,9.7548,4.6325,3.9748,-0.1515,-1.8588,4.9643,6.0853,10.7988,4.0945,88.2486,0.4661,56.8737,0.2706,11.7308,-0.5897,-0.6122
24,3.994,4.874,3.613,1.349,12.5286,7.5123,6.8415,-0.2243,-1.5249,9.3644,17.3023,26.6667,5.4902,116.69,53.45,88.313,0.504,9.544,0.1213,292.2834,4.9962,3.9998,-0.1577,-2.5363,8.407,9.8673,19.3744,5.5863,89.869,0.022,48.2433,0.0909,49.5161,-0.7576,-0.751
25,2.628,3.857,2.177,1.772,5.426,4.5291,4.416,0.3715,-1.7333,3.884,9.8197,13.7037,5.1169,145.33,60.56,87.077,0.711,86.651,0.3631,71.5661,4.9044,3.9775,0.0298,-1.1538,5.508,9.2509,15.4489,4.6573,87.7107,0.4323,76.0176,0.2383,46.002,-0.5081,0.3869
26,1.513,1.596,1.486,1.074,1.7985,5.237,4.7141,-0.7409,-1.2888,7.8107,6.14,13.9506,3.3758,131.62,47.06,87.496,0.574,12.589,0.4071,29.0095,4.8312,3.9743,-0.2356,-1.4928,6.0439,7.8601,14.0646,4.1148,88.0526,0.2959,76.2713,0.3098,24.7381,-0.5986,0.0625
27,0.945,1.334,0.729,1.831,0.7011,4.1415,3.8543,-0.536,-1.5342,5.6208,5.2434,10.8642,2.9326,103.74,61.35,87.394,0.689,24.947,0.2634,10.3357,4.6401,3.9733,-0.2198,-1.8283,5.1369,5.9067,10.9426,3.9421,88.4814,0.3915,69.0428,0.2786,10.3513,-0.2581,-0.7039
28,2.621,3.053,2.37,1.288,5.3955,6.0229,5.3791,-0.6501,-1.2961,8.8599,9.0414,17.9012,3.9333,48.9,52.17,87.533,0.617,120.5,0.0591,86.606,4.9753,3.9932,-0.139,-1.3976,7.0455,9.6787,17.9253,4.8028,89.3249,0.1327,119.6296,0.2458,47.6553,0.4241,-0.0151
29,2.654,3.076,2.415,1.274,5.5327,6.1915,5.7512,-0.3163,-1.6347,7.7763,9.878,17.6543,4.5629,24.44,51.87,88.196,0.509,110.941,0.2981,119.0283,4.9809,3.9921,-0.1463,-1.437,7.2811,9.8086,18.4103,4.8693,89.3177,0.1126,120.0861,0.2604,48.7965,0.385,0.6385
30,1.014,1.282,0.933,1.375,0.8078,4.5167,4.4408,-0.0549,-1.8807,4.7787,6.209,10.9877,4.1475,123.34,53.97,87.382,0.524,87.752,0.3616,11.9543,4.531,3.9363,-0.207,-1.2275,5.3797,6.0335,11.2198,4.0649,87.2757,0.6889,68.6037,0.3533,11.0488,-0.4761,-0.2091
31,1.088,1.884,0.774,2.434,0.9297,4.8065,4.668,-0.025,-1.787,5.1257,7.8373,12.963,4.2854,8.46,67.66,88.076,0.4,137.597,0.3506,18.9384,4.6864,3.9238,-0.1043,-1.3447,5.3959,7.6682,12.6273,4.4042,87.5784,0.518,103.1015,0.3605,18.2538,0.3147,0.7014
32,0.975,1.345,0.765,1.759,0.7468,5.1717,5.0855,-0.102,-1.8886,5.5816,7.5048,13.0864,4.6703,52.33,60.38,86.847,0.618,97.449,0.3015,9.6212,4.7983,3.976,-0.258,-1.5633,5.7937,7.2,12.8568,4.0935,88.963,0.2505,100.9128,0.3601,13.4976,0.3159,-0.3335
33,4.86,6.918,3.994,1.732,18.549,7.332,7.0792,0.2383,-1.6912,6.95,14.7784,21.7284,7.2308,163.37,60.0,88.042,0.526,73.198,0.1594,370.1086,4.9964,3.9991,-0.1541,-1.806,8.3409,9.9351,19.4479,5.4302,89.6907,0.0341,81.5659,0.1474,49.8238,-0.377,0.7108
34,1.222,1.88,0.819,2.296,1.1736,4.6692,3.9832,-0.8165,-0.9906,7.4685,7.0994,14.5679,2.7158,83.26,66.47,88.041,0.408,165.376,0.4241,23.6115,4.8037,3.9721,-0.1903,-0.8918,5.7525,7.8155,13.4337,4.2118,88.5116,0.4511,101.4006,0.3432,25.2464,0.3533,-0.6591
35,1.284,1.629,1.135,1.435,1.2955,4.4554,4.328,-0.3181,-1.8075,5.3354,6.0226,11.358,3.6406,145.44,55.12,86.32,0.876,22.969,0.2214,15.0704,4.712,3.9725,-0.0156,-2.3232,4.5604,7.0019,11.4872,4.3604,88.0593,0.3663,56.7935,0.26,12.9853,-0.6945,0.2933
36,0.945,1.144,0.872,1.312,0.7011,4.1179,4.0332,-0.2059,-1.8684,4.667,5.333,10.0,3.551,128.12,52.69,86.654,0.833,148.434,0.1319,8.5582,4.4367,3.9362,-0.1406,-1.3209,4.9808,5.887,10.512,4.0858,86.8157,0.7538,70.591,0.3118,10.5875,-0.4403,-0.3185
37,2.762,3.365,2.404,1.4,5.9899,6.2011,5.9178,-0.3199,-1.7221,7.5903,10.1875,17.7778,4.8735,75.08,54.46,87.763,0.541,141.008,0.2729,105.7279,4.966,3.994,-0.1871,-1.2214,7.0028,9.4448,17.4633,4.6948,89.2922,0.1633,109.3626,0.2545,45.559,0.3631,-0.666
38,1.386,2.301,0.877,2.622,1.5089,5.2252,4.6292,-0.6465,-1.2985,7.7469,6.6975,14.4444,3.5609,89.05,69.13,88.275,0.478,102.343,0.3209,33.6402,4.9255,3.985,-0.2754,-0.6446,7.188,8.9267,16.7495,4.4525,88.6131,0.323,91.1898,0.3426,38.6444,-0.2832,-0.6246
39,4.576,6.586,3.483,1.891,16.4457,5.8582,5.667,0.0728,-1.742,6.0134,12.5051,18.5185,5.3671,161.24,62.12,87.667,0.657,116.963,0.306,274.4994,4.9729,3.9936,-0.118,-1.6782,6.7764,9.6693,17.7329,4.7028,89.1061,0.1275,71.877,0.2199,48.1983,-0.6195,0.7498
40,2.81,3.184,2.735,1.164,6.2033,6.7024,6.4537,-0.1736,-1.7859,7.6778,11.3346,19.0123,5.6611,8.13,49.34,88.216,0.421,1.548,0.0392,132.4532,4.9894,3.9972,-0.1685,-1.7071,7.5854,9.8197,18.6895,5.0209,89.5846,0.063,83.3048,0.2105,49.0311,-0.1484,0.8656
41,3.152,4.182,2.786,1.501,7.8037,6.6155,6.2413,-0.1622,-1.7073,7.7185,11.6642,19.3827,5.2916,12.43,56.33,88.367,0.447,179.577,0.0493,184.0557,4.9849,3.9948,-0.1566,-1.8263,7.5331,9.8283,18.6457,4.9734,89.517,0.0662,121.2626,0.243,48.5884,0.3916,0.8335
42,2.263,2.877,1.975,1.457,4.0238,4.7736,4.6235,0.0848,-1.7615,4.8535,9.2206,14.0741,4.4302,24.64,55.54,87.887,0.468,129.164,0.2405,74.8469,4.9048,3.9653,0.0572,-1.3541,5.5035,9.4627,15.8217,4.8203,88.1903,0.3947,112.3334,0.2555,46.263,0.3788,0.7408
43,2.885,3.704,2.401,1.543,6.5386,5.8361,5.1386,-0.2761,-1.3782,7.6783,12.1983,19.8765,3.9396,171.26,57.05,87.772,0.836,94.807,0.5175,121.8619,4.9781,3.9924,-0.075,-1.2141,7.0664,9.7834,18.2926,4.8869,88.8291,0.1514,80.9293,0.2427,49.1276,-0.5265,0.6586
44,3.332,4.17,2.888,1.444,8.7182,6.759,6.2548,-0.2304,-1.6163,8.2787,11.8447,20.1235,5.1359,14.17,55.29,88.096,0.412,21.939,0.0266,180.1304,4.9955,3.9987,-0.0805,-1.9787,8.0007,9.943,19.3717,5.458,89.7156,0.0431,100.6364,0.1444,49.816,0.1338,0.7585
45,1.277,1.871,0.938,1.995,1.2803,4.3464,4.2816,-0.1173,-1.8981,4.7098,6.1544,10.8642,3.9248,119.0,63.38,85.988,0.75,8.306,0.3814,12.6182,4.5053,3.9533,-0.0895,-1.46,4.7637,6.072,10.4901,4.1554,86.772,0.7715,59.2113,0.2766,13.1392,-0.6092,-0.3823
46,1.905,2.637,1.928,1.368,2.8502,4.9006,4.7095,0.5481,-1.5878,3.8374,9.8663,13.7037,6.0946,137.43,53.82,87.544,0.572,58.76,0.2245,46.1556,4.9058,3.9813,0.037,-1.0996,5.4213,9.2309,15.4215,4.6439,88.032,0.4485,73.8012,0.2243,46.0602,-0.4753,-0.1188
47,0.881,1.272,0.747,1.703,0.6097,4.5277,4.4339,-0.2245,-1.8638,5.1728,5.8148,10.9877,3.8796,6.31,59.58,86.287,0.9,97.337,0.3141,6.8637,4.4618,3.8601,-0.0677,-1.4151,4.9844,6.9287,11.5227,4.3298,86.2741,0.961,94.9138,0.381,11.6954,0.1573,0.7276
48,1.723,2.109,1.595,1.322,2.332,4.8088,4.621,-0.0818,-1.7332,5.332,9.8532,15.1852,4.0774,84.72,52.9,87.845,0.521,127.879,0.2228,42.2018,4.8749,3.9828,0.0008,-1.3742,5.2698,8.8359,14.4295,4.5503,88.5478,0.3995,88.1618,0.2307,40.7715,-0.0198,-0.6172
49,1.74,2.346,1.602,1.465,2.3777,5.3392,5.1815,0.2206,-1.7326,5.0552,11.1177,16.1728,5.3144,167.49,55.67,88.231,0.508,94.841,0.4374,50.7695,4.9397,3.9797,0.0246,-1.3773,5.9123,9.5433,16.6103,4.8274,88.4709,0.295,103.1109,0.262,46.4345,0.1279,0.7548
50,1.174,1.347,1.155,1.165,1.0822,4.909,4.8015,0.1364,-1.8353,4.7682,7.8244,12.5926,4.8354,176.14,49.37,87.856,0.628,100.244,0.2955,20.0123,4.8295,3.9496,-0.224,-1.343,6.084,8.1516,14.2282,4.2122,87.9106,0.3674,106.7071,0.3989,21.1696,0.0815,0.6749
51,0.965,1.173,0.847,1.384,0.7316,5.0472,4.7914,-0.2172,-1.6981,5.9892,7.4676,13.4568,3.9928,85.78,54.15,88.122,0.329,144.761,0.3618,15.1759,4.8451,3.9888,-0.2784,-1.6016,5.6538,7.1844,12.8517,3.9643,89.2819,0.2421,88.2789,0.3194,17.0622,0.1926,-0.8606
52,2.331,2.826,1.998,1.414,4.2676,5.873,5.1441,-0.6523,-1.2228,8.7614,9.1399,17.9012,3.677,114.41,54.73,87.868,0.681,58.886,0.1734,77.771,4.9831,3.9974,-0.2274,-1.4254,7.6265,9.6719,18.4036,4.8024,89.4415,0.0958,73.1213,0.2073,48.573,-0.5576,-0.5065
53,1.386,2.626,1.075,2.442,1.5089,4.3259,4.0132,0.8008,-1.1705,3.0577,9.288,12.3457,5.8374,137.15,67.73,87.829,0.601,170.168,0.2234,28.0924,4.7754,3.9564,-0.0111,-1.1601,5.2127,8.3674,13.4867,4.4563,86.7468,0.6261,78.1004,0.2692,35.3478,-0.4889,0.1882
54,2.281,2.444,2.234,1.094,4.0847,4.8515,3.5849,-1.2619,0.3759,10.0313,8.7341,18.7654,2.3924,87.11,47.58,87.639,0.612,99.754,0.132,70.2461,4.9911,3.9988,-0.2536,-1.457,8.0603,9.7675,18.9077,5.0515,89.7109,0.0647,88.1762,0.1945,48.8389,-0.1319,-0.8322
55,2.449,3.17,2.059,1.54,4.7096,6.0088,5.3654,-0.4657,-1.3967,8.3052,9.9664,18.2716,3.9977,32.33,57.0,87.862,0.617,91.794,0.1272,84.1678,4.9922,3.9982,-0.1169,-2.1776,7.7037,9.8802,18.9404,5.31,89.7778,0.0397,120.5736,0.1837,49.1053,0.6205,0.4972
56,1.795,3.029,1.169,2.591,2.5301,4.8346,4.76,0.0307,-1.8681,4.9126,7.9269,12.8395,4.6166,162.85,68.9,87.545,0.647,86.447,0.3594,39.5098,4.8159,3.9469,-0.1122,-1.044,5.837,8.5663,14.5971,4.3999,86.8798,0.5668,84.7054,0.3407,35.069,-0.4611,0.5471
57,1.024,1.531,0.695,2.202,0.823,5.8685,5.7756,-0.0831,-1.887,6.2778,8.9074,15.1852,5.3477,140.92,65.58,88.221,0.428,59.696,0.8267,17.1898,4.9279,3.9887,-0.3111,-1.7426,6.6183,8.4317,15.5913,4.1672,89.0043,0.1468,79.308,0.3469,26.5835,-0.5189,0.2282
58,3.741,4.494,3.347,1.343,10.9892,6.962,6.4768,-0.2717,-1.6328,8.6071,12.6274,21.2346,5.2533,15.39,53.32,88.168,0.482,15.624,0.0548,233.3129,4.9908,3.9972,-0.1316,-1.4917,8.0408,9.8755,19.1209,5.3433,89.4973,0.0751,104.0885,0.1801,49.4395,0.1045,0.5356
59,1.762,2.814,1.304,2.158,2.4387,6.3103,5.9678,-0.2249,-1.6412,7.573,10.9456,18.5185,4.9544,168.9,65.14,88.3,0.48,40.97,0.2146,52.3464,4.9865,3.9966,-0.2485,-1.8681,7.6722,9.7365,18.5294,4.8416,89.5392,0.0586,81.9263,0.2376,48.0773,-0.3461,0.8461
60,1.19,2.011,0.984,2.043,1.1126,4.1918,4.0658,0.4855,-1.7148,3.3347,7.1592,10.4938,5.2075,150.71,63.92,86.268,1.034,62.226,0.4144,11.7882,4.5534,3.9208,-0.0617,-1.5461,4.83,6.8218,11.3704,4.2747,86.5423,0.8133,70.944,0.3244,14.2908,-0.4698,0.4385
61,1.642,1.798,1.582,1.136,2.1186,4.9222,4.0584,-0.832,-0.8157,8.2831,7.7662,16.0494,2.9783,121.4,48.65,88.158,0.382,47.258,0.2055,44.9889,4.9824,3.9979,-0.2635,-1.5181,7.6238,9.5903,18.261,4.6961,89.5082,0.0759,65.3054,0.2052,47.8909,-0.6777,-0.3531
62,1.7,1.941,1.661,1.169,2.271,6.1863,5.6,-0.3608,-1.5106,8.1668,9.8579,18.0247,4.5324,49.37,49.45,88.456,0.476,103.103,0.4622,56.9454,4.9782,3.9951,-0.1394,-1.3296,7.4306,9.7023,18.314,5.0584,89.4944,0.1206,116.1583,0.2518,47.582,0.5567,-0.1008
63,2.376,2.851,2.1,1.357,4.4353,5.174,4.4259,-0.933,-0.8765,8.5712,6.6139,15.1852,3.0467,177.74,53.62,87.323,0.773,120.822,0.1991,65.1552,4.9683,3.9883,-0.1494,-1.4716,6.824,9.6656,17.6123,4.6612,88.9994,0.1442,102.6682,0.2682,47.682,-0.0142,0.7925
64,0.812,1.196,0.641,1.865,0.5182,4.0661,4.0416,0.1384,-1.9444,3.8289,5.4304,9.2593,4.2793,49.36,61.8,85.316,1.57,115.675,0.1136,4.2872,4.6217,3.9426,-0.0843,-1.4806,4.9252,7.0377,11.6185,4.2303,87.6299,0.5964,98.0739,0.32,14.0018,0.2865,0.0786
65,0.924,1.469,0.712,2.063,0.6706,4.9625,4.5295,-0.483,-1.5416,6.7321,5.8605,12.5926,3.5589,178.14,64.14,88.322,0.271,76.518,0.478,15.5704,4.497,3.8635,-0.1353,-1.109,5.31,6.8951,11.8074,4.2335,86.0246,0.8983,95.1763,0.3912,13.379,0.006,0.6249
66,2.783,3.15,2.604,1.21,6.0814,5.783,4.9811,-0.7593,-1.0744,9.042,9.2296,18.2716,3.5123,146.93,50.42,87.493,0.672,57.297,0.1004,96.9075,4.9917,3.9981,-0.2169,-1.8513,8.2636,9.8351,19.168,5.2569,89.5511,0.0539,79.1594,0.1942,48.9511,-0.5239,0.6027
67,1.507,1.913,1.468,1.303,1.7833,4.2373,4.0423,-0.2459,-1.7172,5.0529,7.5397,12.5926,3.3686,179.49,52.51,87.729,0.422,109.838,0.2551,31.2913,4.7734,3.9333,-0.0133,-1.6655,5.021,8.4096,13.2298,4.4844,87.2058,0.5638,94.5089,0.3145,29.073,0.0206,0.8429
68,2.323,2.57,2.21,1.163,4.2372,6.6811,5.8892,-0.3239,-1.4402,8.8957,10.6104,19.5062,4.6708,166.94,49.31,88.317,0.453,42.312,0.5804,96.9568,4.9938,3.9983,-0.1597,-1.4793,8.1196,9.9015,19.2304,5.2322,89.5532,0.05,90.7747,0.1856,49.6372,-0.2925,0.7085
69,2.145,2.775,1.69,1.642,3.6123,5.7642,4.7393,-0.9958,-0.6396,10.0758,7.9489,18.0247,3.2876,16.61,58.67,88.265,0.42,106.616,0.0854,79.5352,4.9934,3.9976,-0.1759,-1.7626,7.9336,9.9156,19.1717,5.1064,89.6509,0.0475,114.009,0.2022,49.6315,0.2738,0.79
70,3.3,4.322,2.899,1.491,8.5505,7.1641,6.9349,0.1163,-1.778,7.1567,14.5716,21.7284,6.7368,128.09,56.15,88.316,0.507,110.125,0.1418,193.6741,4.9932,3.9988,-0.1876,-1.621,8.0687,9.854,19.0957,5.1453,89.5926,0.0508,81.4156,0.1664,49.4175,-0.5661,-0.2386
71,0.934,1.143,0.935,1.222,0.6859,4.3833,4.3361,0.0669,-1.9008,4.3361,6.775,11.1111,4.3361,110.05,50.71,86.95,0.72,69.998,0.1733,9.5813,4.5807,3.9498,-0.1112,-1.1864,5.1065,6.6271,11.4699,4.1913,87.0475,0.7738,70.7167,0.3089,16.2662,-0.4352,-0.3615
72,1.314,2.952,0.663,4.454,1.3565,4.4482,4.0862,0.8741,-1.092,2.9951,10.3382,13.3333,6.4278,150.12,77.35,87.649,0.555,75.017,0.3303,22.3686,4.7232,3.9377,-0.1672,-1.4165,5.557,7.3766,12.7614,4.2235,87.5569,0.4793,90.1099,0.3737,16.2314,-0.1761,0.5802
73,1.014,1.43,0.795,1.798,0.8078,4.6182,4.5085,0.0161,-1.8081,4.7963,7.9198,12.716,4.2533,132.51,60.92,87.66,0.443,79.042,0.3656,12.9546,4.5749,3.934,-0.0777,-1.2564,4.9575,6.7572,11.2744,4.2467,86.7658,0.7752,81.5003,0.318,15.1489,-0.2043,0.0683
74,1.945,2.605,1.503,1.733,2.9721,6.1207,5.1131,-0.4077,-1.0798,8.8975,13.3247,22.2222,3.8138,165.77,60.01,88.326,0.472,165.762,0.1653,68.9399,4.994,3.998,-0.1891,-1.8678,7.9292,9.9089,19.15,5.0506,89.7132,0.0368,116.5668,0.2175,49.4605,0.2625,0.8169
75,3.73,4.01,3.695,1.085,10.9282,5.8538,5.6298,-0.2124,-1.7698,6.8156,10.7153,17.5309,4.8137,75.77,47.34,87.586,0.715,56.176,0.2628,180.5497,4.9701,3.9938,-0.1477,-1.0948,6.8986,9.5806,17.5936,4.7289,89.2695,0.1773,104.6973,0.2526,47.4984,0.1642,-0.7006
76,1.149,1.827,0.912,2.003,1.0364,4.4936,4.4356,0.1669,-1.8838,4.2286,7.1294,11.358,4.6639,47.32,63.47,86.825,0.608,91.769,0.5585,12.6022,4.4915,3.9062,-0.0998,-1.0937,5.0541,6.5293,11.183,4.2269,86.436,0.9463,83.5482,0.3539,12.9846,-0.1602,0.1756
77,1.07,1.256,0.967,1.299,0.8993,4.9191,4.7272,-0.2704,-1.7828,5.8499,6.1255,11.9753,3.966,38.54,52.41,88.141,0.389,141.541,0.3031,17.9402,4.5254,3.8855,-0.1734,-0.9571,5.5174,6.8665,12.0423,4.1809,86.5986,0.8156,105.8827,0.398,13.1495,0.2957,0.3426
78,0.924,1.335,0.853,1.564,0.6706,4.1694,4.0791,0.1808,-1.7623,3.9904,8.2318,12.2222,4.1718,135.56,57.41,87.554,0.547,116.466,0.5376,10.3605,4.4424,3.8951,-0.1288,-1.0431,5.1535,6.406,11.2302,4.1765,86.3898,0.9983,86.6448,0.3692,11.1324,-0.1732,0.0723
79,1.551,2.314,1.267,1.827,1.89,4.2012,4.0989,0.3546,-1.7593,3.6279,7.1128,10.7407,4.7104,38.27,61.3,87.352,0.947,104.616,0.0593,28.1222,4.6871,3.9231,0.0423,-1.16,4.7701,8.1653,12.4633,4.5371,86.8802,0.8027,107.8021,0.3048,27.3621,0.3746,0.355
